t_s,phase,step_index,num_rot_Nm,num_origin_Nm,denominator_Nm,rho_rot,rho_origin,valid
64.640000,DS_terminal,5,2.165330e-04,1.456200e-05,8.620495e-01,2.511839e-04,1.689231e-05,1
64.740000,DS_terminal,5,1.395066e-04,7.520342e-06,9.746977e-01,1.431281e-04,7.715564e-06,1
64.840000,DS_terminal,5,6.751144e-05,6.005789e-06,8.228435e-01,8.204651e-05,7.298822e-06,1
64.940000,DS_terminal,5,1.454106e-06,4.828663e-06,7.059282e-01,2.059850e-06,6.840162e-06,1
65.040000,DS_terminal,5,5.343919e-05,4.735925e-06,6.153907e-01,8.683783e-05,7.695803e-06,1
65.140000,DS_terminal,5,9.803562e-05,4.796511e-06,5.180182e-01,1.892513e-04,9.259348e-06,1
65.240000,DS_terminal,5,1.340397e-04,4.732355e-06,4.320005e-01,3.102767e-04,1.095451e-05,1
65.340000,DS_terminal,5,1.621109e-04,4.585518e-06,3.662679e-01,4.426020e-04,1.251957e-05,1
65.440000,DS_terminal,5,1.827746e-04,4.297480e-06,3.227200e-01,5.663567e-04,1.331643e-05,1
65.540000,DS_terminal,5,1.967125e-04,3.873692e-06,3.044536e-01,6.461167e-04,1.272342e-05,1
65.640000,DS_terminal,5,2.046563e-04,3.362626e-06,3.091584e-01,6.619788e-04,1.087671e-05,1
65.740000,DS_terminal,5,2.072754e-04,2.817531e-06,3.291965e-01,6.296403e-04,8.558812e-06,1
65.840000,DS_terminal,5,2.051992e-04,2.309183e-06,3.565484e-01,5.755158e-04,6.476492e-06,1
65.940000,DS_terminal,5,1.990469e-04,1.942175e-06,3.851328e-01,5.168267e-04,5.042870e-06,1
66.040000,DS_terminal,5,1.894125e-04,1.830807e-06,4.111386e-01,4.607023e-04,4.453015e-06,1
66.140000,DS_terminal,5,1.717839e-04,2.023144e-06,7.015309e-01,2.448701e-04,2.883899e-06,1
66.240000,DS_terminal,5,1.366159e-04,2.094011e-06,8.436628e-01,1.619319e-04,2.482047e-06,1
66.340000,DS_terminal,5,9.479284e-05,2.093953e-06,7.411492e-01,1.278998e-04,2.825278e-06,1
66.440000,DS_terminal,5,5.357636e-05,2.147672e-06,7.443325e-01,7.197907e-05,2.885367e-06,1
66.540000,DS_terminal,5,1.818876e-05,2.140651e-06,5.446015e-01,3.339828e-05,3.930674e-06,1
66.640000,DS_terminal,5,1.040599e-05,2.117685e-06,3.498789e-01,2.974167e-05,6.052622e-06,1
66.740000,DS_terminal,5,2.822846e-05,2.115244e-06,2.266240e-01,1.245608e-04,9.333717e-06,1
66.840000,DS_terminal,5,3.807808e-05,2.107389e-06,1.325492e-01,2.872751e-04,1.589892e-05,1
66.940000,DS_terminal,5,4.145165e-05,2.091016e-06,8.407638e-02,4.930237e-04,2.487043e-05,1
67.040000,DS_terminal,5,4.046137e-05,2.068417e-06,7.891822e-02,5.126999e-04,2.620962e-05,1
67.140000,DS_terminal,5,3.704045e-05,2.042058e-06,8.356155e-02,4.432714e-04,2.443777e-05,1
67.240000,DS_terminal,5,3.270630e-05,2.013040e-06,8.090243e-02,4.042684e-04,2.488232e-05,1
67.340000,DS_terminal,5,2.849352e-05,1.981523e-06,7.054828e-02,4.038868e-04,2.808747e-05,1
67.440000,DS_terminal,5,2.498780e-05,1.947541e-06,5.613336e-02,4.451506e-04,3.469489e-05,1
67.540000,DS_terminal,5,2.241651e-05,1.911473e-06,4.147372e-02,5.404992e-04,4.608879e-05,1
67.640000,DS_terminal,5,2.075943e-05,1.874058e-06,2.966271e-02,6.998494e-04,6.317892e-05,1
67.740000,DS_terminal,5,1.985447e-05,1.836154e-06,2.273695e-02,8.732250e-04,8.075642e-05,1
67.840000,DS_terminal,5,1.948368e-05,1.798512e-06,2.064872e-02,9.435782e-04,8.710041e-05,1
67.940000,DS_terminal,5,1.943319e-05,1.761645e-06,2.110691e-02,9.207028e-04,8.346293e-05,1
68.040000,DS_terminal,5,1.952765e-05,1.725822e-06,2.210152e-02,8.835434e-04,7.808613e-05,1
68.140000,DS_terminal,5,1.964341e-05,1.691122e-06,2.292549e-02,8.568373e-04,7.376601e-05,1
68.240000,DS_terminal,5,1.970733e-05,1.657501e-06,2.350958e-02,8.382682e-04,7.050324e-05,1
68.340000,DS_terminal,5,1.968738e-05,1.624861e-06,2.391259e-02,8.233060e-04,6.795003e-05,1
68.440000,DS_terminal,5,1.958016e-05,1.593084e-06,2.416606e-02,8.102339e-04,6.592240e-05,1
68.540000,DS_terminal,5,1.939903e-05,1.562064e-06,2.427479e-02,7.991430e-04,6.434925e-05,1
68.640000,DS_terminal,5,1.916442e-05,1.531714e-06,2.424668e-02,7.903935e-04,6.317212e-05,1
68.740000,DS_terminal,5,1.889725e-05,1.501969e-06,2.410637e-02,7.839113e-04,6.230589e-05,1
68.840000,DS_terminal,5,1.861518e-05,1.472789e-06,2.389133e-02,7.791605e-04,6.164534e-05,1
68.940000,DS_terminal,5,1.833105e-05,1.444149e-06,2.364061e-02,7.754049e-04,6.108761e-05,1
69.040000,DS_terminal,5,1.805282e-05,1.416035e-06,2.338617e-02,7.719445e-04,6.055009e-05,1
69.140000,DS_terminal,5,1.778454e-05,1.388441e-06,2.314855e-02,7.682791e-04,5.997963e-05,1
69.240000,DS_terminal,5,1.752731e-05,1.361364e-06,2.293736e-02,7.641379e-04,5.935141e-05,1
69.340000,DS_terminal,5,1.728054e-05,1.334802e-06,2.275408e-02,7.594480e-04,5.866208e-05,1
69.440000,DS_terminal,5,1.704280e-05,1.308749e-06,2.259541e-02,7.542594e-04,5.792103e-05,1
69.540000,DS_terminal,5,1.681245e-05,1.283201e-06,2.245606e-02,7.486824e-04,5.714277e-05,1
69.640000,DS_terminal,5,1.658805e-05,1.258150e-06,2.233059e-02,7.428400e-04,5.634200e-05,1
69.740000,DS_terminal,5,1.636849e-05,1.233586e-06,2.221450e-02,7.368378e-04,5.553067e-05,1
69.840000,DS_terminal,5,1.615296e-05,1.209502e-06,2.210451e-02,7.307543e-04,5.471742e-05,1
69.940000,DS_terminal,5,1.594106e-05,1.185885e-06,2.199859e-02,7.246399e-04,5.390731e-05,1
70.040000,DS_terminal,5,1.573254e-05,1.162725e-06,2.189572e-02,7.185213e-04,5.310286e-05,1
70.140000,DS_terminal,5,1.552732e-05,1.140013e-06,2.179559e-02,7.124066e-04,5.230473e-05,1
70.240000,DS_terminal,5,1.532542e-05,1.117738e-06,2.169835e-02,7.062943e-04,5.151256e-05,1
70.340000,DS_terminal,5,1.512687e-05,1.095889e-06,2.160438e-02,7.001762e-04,5.072535e-05,1
70.440000,DS_terminal,5,1.493167e-05,1.074460e-06,2.151411e-02,6.940410e-04,4.994209e-05,1
70.540000,DS_terminal,5,1.473988e-05,1.053437e-06,2.142798e-02,6.878802e-04,4.916176e-05,1
70.640000,DS_terminal,5,1.455149e-05,1.032814e-06,2.134636e-02,6.816845e-04,4.838360e-05,1
70.740000,DS_terminal,5,1.436646e-05,1.012582e-06,2.126956e-02,6.754473e-04,4.760709e-05,1
70.840000,DS_terminal,5,1.418478e-05,9.927304e-07,2.119783e-02,6.691620e-04,4.683170e-05,1
70.940000,DS_terminal,5,1.400641e-05,9.732526e-07,2.113137e-02,6.628258e-04,4.605725e-05,1
71.040000,DS_terminal,5,1.383133e-05,9.541397e-07,2.107038e-02,6.564348e-04,4.528346e-05,1
71.140000,DS_terminal,5,1.365947e-05,9.353834e-07,2.101505e-02,6.499850e-04,4.451016e-05,1
71.240000,DS_terminal,5,1.349079e-05,9.169760e-07,2.096560e-02,6.434727e-04,4.373718e-05,1
71.340000,DS_terminal,5,1.332526e-05,8.989090e-07,2.092223e-02,6.368949e-04,4.296430e-05,1
71.440000,DS_terminal,5,1.316283e-05,8.811752e-07,2.088519e-02,6.302468e-04,4.219138e-05,1
71.540000,DS_terminal,5,1.300346e-05,8.637669e-07,2.085483e-02,6.235228e-04,4.141807e-05,1
71.640000,DS_terminal,5,1.284711e-05,8.466766e-07,2.083134e-02,6.167203e-04,4.064438e-05,1
71.740000,DS_terminal,5,1.269373e-05,8.298972e-07,2.081511e-02,6.098325e-04,3.986994e-05,1
71.840000,DS_terminal,5,1.254330e-05,8.134215e-07,2.080653e-02,6.028540e-04,3.909452e-05,1
71.940000,DS_terminal,5,1.239577e-05,7.972426e-07,2.080607e-02,5.957769e-04,3.831780e-05,1
72.040000,DS_terminal,5,1.225111e-05,7.813534e-07,2.081419e-02,5.885940e-04,3.753946e-05,1
72.140000,DS_terminal,5,1.210927e-05,7.657478e-07,2.083144e-02,5.812978e-04,3.675924e-05,1
72.240000,DS_terminal,5,1.197022e-05,7.504185e-07,2.085843e-02,5.738795e-04,3.597675e-05,1
72.340000,DS_terminal,5,1.183393e-05,7.353593e-07,2.089586e-02,5.663290e-04,3.519164e-05,1
72.440000,DS_terminal,5,1.170036e-05,7.205639e-07,2.094448e-02,5.586367e-04,3.440352e-05,1
72.540000,DS_terminal,5,1.156945e-05,7.060259e-07,2.100518e-02,5.507905e-04,3.361199e-05,1
72.640000,DS_terminal,5,1.144119e-05,6.917389e-07,2.107894e-02,5.427784e-04,3.281659e-05,1
72.740000,DS_terminal,5,1.131553e-05,6.776971e-07,2.116681e-02,5.345881e-04,3.201697e-05,1
72.840000,DS_terminal,5,1.119243e-05,6.638939e-07,2.127004e-02,5.262063e-04,3.121263e-05,1
72.940000,DS_terminal,5,1.107184e-05,6.503233e-07,2.139002e-02,5.176173e-04,3.040312e-05,1
73.040000,DS_terminal,5,1.095372e-05,6.369800e-07,2.152830e-02,5.088054e-04,2.958803e-05,1
73.140000,DS_terminal,5,1.083801e-05,6.238567e-07,2.168667e-02,4.997546e-04,2.876683e-05,1
73.240000,DS_terminal,5,1.072466e-05,6.109482e-07,2.186709e-02,4.904478e-04,2.793917e-05,1
73.340000,DS_terminal,5,1.061362e-05,5.982480e-07,2.207181e-02,4.808674e-04,2.710462e-05,1
73.440000,DS_terminal,5,1.050478e-05,5.857741e-07,2.230336e-02,4.709956e-04,2.626394e-05,1
73.540000,DS_terminal,5,1.039664e-05,5.731633e-07,2.260431e-02,4.599406e-04,2.535637e-05,1
73.640000,DS_terminal,5,1.028579e-05,5.575299e-07,2.303047e-02,4.466166e-04,2.420836e-05,1
73.740000,DS_terminal,5,1.017477e-05,5.387739e-07,2.348735e-02,4.332019e-04,2.293889e-05,1
73.840000,DS_terminal,5,1.005277e-05,5.176753e-07,2.408300e-02,4.174216e-04,2.149547e-05,1
73.940000,DS_terminal,5,9.912414e-06,4.946958e-07,2.478424e-02,3.999482e-04,1.996009e-05,1
74.040000,DS_terminal,5,9.749234e-06,4.701756e-07,2.555960e-02,3.814314e-04,1.839526e-05,1
74.140000,DS_terminal,5,9.559636e-06,4.444700e-07,2.639262e-02,3.622087e-04,1.684069e-05,1
74.240000,DS_terminal,5,9.340998e-06,4.179142e-07,2.726171e-02,3.426416e-04,1.532971e-05,1
74.340000,DS_terminal,5,9.091795e-06,3.908129e-07,2.814360e-02,3.230502e-04,1.388639e-05,1
74.440000,DS_terminal,5,8.811449e-06,3.634431e-07,2.901619e-02,3.036735e-04,1.252553e-05,1
74.540000,DS_terminal,5,8.500250e-06,3.360532e-07,2.985748e-02,2.846942e-04,1.125525e-05,1
74.640000,DS_terminal,5,8.159266e-06,3.088637e-07,3.064613e-02,2.662413e-04,1.007839e-05,1
74.740000,DS_terminal,5,7.790197e-06,2.820686e-07,3.136259e-02,2.483914e-04,8.993791e-06,1
74.840000,DS_terminal,5,7.395312e-06,2.558366e-07,3.198949e-02,2.311795e-04,7.997522e-06,1
74.940000,DS_terminal,5,6.977333e-06,2.303126e-07,3.251170e-02,2.146099e-04,7.083990e-06,1
75.040000,DS_terminal,5,6.539330e-06,2.056189e-07,3.291668e-02,1.986631e-04,6.246647e-06,1
75.140000,DS_terminal,5,6.084635e-06,1.818577e-07,3.319443e-02,1.833029e-04,5.478559e-06,1
75.240000,DS_terminal,5,5.616777e-06,1.591125e-07,3.333767e-02,1.684814e-04,4.772754e-06,1
75.340000,DS_terminal,5,5.139368e-06,1.374506e-07,3.334165e-02,1.541426e-04,4.122488e-06,1
75.440000,DS_terminal,5,4.656060e-06,1.169249e-07,3.320407e-02,1.402256e-04,3.521402e-06,1
75.540000,DS_terminal,5,4.170461e-06,9.757724e-08,3.292493e-02,1.266657e-04,2.963628e-06,1
75.640000,DS_terminal,5,3.686091e-06,7.944224e-08,3.250638e-02,1.133959e-04,2.443897e-06,1
75.740000,DS_terminal,5,3.206331e-06,6.255510e-08,3.195246e-02,1.003469e-04,1.957756e-06,1
75.840000,DS_terminal,5,2.734384e-06,4.696859e-08,3.126892e-02,8.744734e-05,1.502086e-06,1
75.940000,DS_terminal,5,2.273229e-06,3.280540e-08,3.046301e-02,7.462260e-05,1.076893e-06,1
76.040000,DS_terminal,5,1.825614e-06,2.047085e-08,2.954323e-02,6.179468e-05,6.929117e-07,1
76.140000,DS_terminal,5,1.394022e-06,1.183068e-08,2.851916e-02,4.888018e-05,4.148326e-07,1
76.240000,DS_terminal,5,9.565247e-07,1.254164e-08,2.398521e-02,3.987977e-05,5.228906e-07,1
76.340000,DS_terminal,5,4.713430e-07,1.938889e-08,2.607685e-02,1.807515e-05,7.435287e-07,1
76.440000,DS_terminal,5,1.836313e-08,2.349459e-08,2.522581e-02,7.279501e-07,9.313709e-07,1
76.540000,DS_terminal,5,3.850991e-07,2.637829e-08,2.236985e-02,1.721509e-05,1.179189e-06,1
76.640000,DS_terminal,5,6.830568e-07,2.823944e-08,1.324726e-02,5.156213e-05,2.131720e-06,1
76.740000,DS_terminal,5,8.946995e-07,2.937138e-08,9.666778e-03,9.255406e-05,3.038384e-06,1
76.840000,DS_terminal,5,1.020081e-06,2.976470e-08,6.950801e-03,1.467573e-04,4.282197e-06,1
76.940000,DS_terminal,5,1.073774e-06,2.960578e-08,5.336884e-03,2.011986e-04,5.547390e-06,1
77.040000,DS_terminal,5,1.074070e-06,2.907417e-08,4.748180e-03,2.262066e-04,6.123225e-06,1
77.140000,DS_terminal,5,1.039393e-06,2.831673e-08,4.734424e-03,2.195394e-04,5.981029e-06,1
77.240000,DS_terminal,5,9.856342e-07,2.743996e-08,4.883555e-03,2.018272e-04,5.618850e-06,1
77.340000,DS_terminal,5,9.249590e-07,2.651367e-08,5.020314e-03,1.842433e-04,5.281277e-06,1
77.440000,DS_terminal,5,8.657694e-07,2.558329e-08,5.108087e-03,1.694899e-04,5.008390e-06,1
77.540000,DS_terminal,5,8.131856e-07,2.468178e-08,5.160710e-03,1.575724e-04,4.782632e-06,1
77.640000,DS_terminal,5,7.696113e-07,2.383415e-08,5.202680e-03,1.479259e-04,4.581129e-06,1
77.740000,DS_terminal,5,7.352752e-07,2.305454e-08,5.248022e-03,1.401052e-04,4.392996e-06,1
77.840000,DS_terminal,5,7.089297e-07,2.234482e-08,5.294037e-03,1.339110e-04,4.220753e-06,1
77.940000,DS_terminal,5,6.886260e-07,2.169842e-08,5.330891e-03,1.291765e-04,4.070317e-06,1
78.040000,DS_terminal,5,6.723104e-07,2.110492e-08,5.351962e-03,1.256194e-04,3.943399e-06,1
78.140000,DS_terminal,5,6.581960e-07,2.055313e-08,5.356266e-03,1.228834e-04,3.837213e-06,1
78.240000,DS_terminal,5,6.449388e-07,2.003282e-08,5.346485e-03,1.206286e-04,3.746914e-06,1
78.340000,DS_terminal,5,6.316749e-07,1.953551e-08,5.326451e-03,1.185921e-04,3.667642e-06,1
78.440000,DS_terminal,5,6.179653e-07,1.905483e-08,5.299578e-03,1.166065e-04,3.595536e-06,1
78.540000,DS_terminal,5,6.036939e-07,1.858635e-08,5.268331e-03,1.145892e-04,3.527940e-06,1
78.640000,DS_terminal,5,5.889539e-07,1.812736e-08,5.234321e-03,1.125177e-04,3.463173e-06,1
78.740000,DS_terminal,5,5.739468e-07,1.767644e-08,5.198615e-03,1.104038e-04,3.400220e-06,1
78.840000,DS_terminal,5,5.589012e-07,1.723307e-08,5.162007e-03,1.082721e-04,3.338443e-06,1
78.940000,DS_terminal,5,5.440244e-07,1.679733e-08,5.125161e-03,1.061478e-04,3.277426e-06,1
79.040000,DS_terminal,5,5.294714e-07,1.636963e-08,5.088650e-03,1.040495e-04,3.216890e-06,1
79.140000,DS_terminal,5,5.153410e-07,1.595046e-08,5.052941e-03,1.019883e-04,3.156669e-06,1
79.240000,DS_terminal,5,5.016763e-07,1.554033e-08,5.018363e-03,9.996811e-05,3.096694e-06,1
79.340000,DS_terminal,5,4.884807e-07,1.513965e-08,4.985106e-03,9.798803e-05,3.036976e-06,1
79.440000,DS_terminal,5,4.757309e-07,1.474868e-08,4.953217e-03,9.604483e-05,2.977596e-06,1
79.540000,DS_terminal,5,4.633891e-07,1.436757e-08,4.922627e-03,9.413451e-05,2.918679e-06,1
79.640000,DS_terminal,5,4.514146e-07,1.399632e-08,4.893177e-03,9.225389e-05,2.860375e-06,1
79.740000,DS_terminal,5,4.397712e-07,1.363484e-08,4.864662e-03,9.040119e-05,2.802835e-06,1
79.840000,DS_terminal,5,4.284292e-07,1.328295e-08,4.836851e-03,8.857606e-05,2.746198e-06,1
79.940000,DS_terminal,5,4.173681e-07,1.294040e-08,4.809524e-03,8.677949e-05,2.690579e-06,1
80.040000,DS_terminal,5,4.065740e-07,1.260694e-08,4.782489e-03,8.501306e-05,2.636062e-06,1
80.140000,DS_terminal,5,3.960405e-07,1.228227e-08,4.755600e-03,8.327876e-05,2.582695e-06,1
80.240000,DS_terminal,5,3.857631e-07,1.196610e-08,4.728752e-03,8.157819e-05,2.530498e-06,1
80.340000,DS_terminal,5,3.757400e-07,1.165817e-08,4.701891e-03,7.991252e-05,2.479464e-06,1
80.440000,DS_terminal,5,3.659699e-07,1.135821e-08,4.674998e-03,7.828236e-05,2.429564e-06,1
80.540000,DS_terminal,5,3.564501e-07,1.106597e-08,4.648087e-03,7.668750e-05,2.380759e-06,1
80.640000,DS_terminal,5,3.471780e-07,1.078124e-08,4.621186e-03,7.512747e-05,2.333002e-06,1
80.740000,DS_terminal,5,3.381483e-07,1.050379e-08,4.594335e-03,7.360114e-05,2.286248e-06,1
80.840000,DS_terminal,5,3.293559e-07,1.023343e-08,4.567577e-03,7.210735e-05,2.240451e-06,1
80.940000,DS_terminal,5,3.207940e-07,9.969983e-09,4.540948e-03,7.064471e-05,2.195573e-06,1
81.040000,DS_terminal,5,3.124562e-07,9.713260e-09,4.514479e-03,6.921202e-05,2.151579e-06,1
81.140000,DS_terminal,5,3.043357e-07,9.463098e-09,4.488192e-03,6.780809e-05,2.108443e-06,1
81.240000,DS_terminal,5,2.964258e-07,9.219331e-09,4.462096e-03,6.643196e-05,2.066144e-06,1
81.340000,DS_terminal,5,2.887201e-07,8.981801e-09,4.436199e-03,6.508276e-05,2.024661e-06,1
81.440000,DS_terminal,5,2.812130e-07,8.750353e-09,4.410501e-03,6.375988e-05,1.983982e-06,1
81.540000,DS_terminal,5,2.738988e-07,8.524833e-09,4.384996e-03,6.246273e-05,1.944091e-06,1
81.640000,DS_terminal,5,2.667726e-07,8.305093e-09,4.359679e-03,6.119088e-05,1.904978e-06,1
81.740000,DS_terminal,5,2.598294e-07,8.090983e-09,4.334542e-03,5.994391e-05,1.866629e-06,1
81.840000,DS_terminal,5,2.530646e-07,7.882361e-09,4.309581e-03,5.872139e-05,1.829032e-06,1
81.940000,DS_terminal,5,2.464738e-07,7.679088e-09,4.284789e-03,5.752298e-05,1.792174e-06,1
82.040000,DS_terminal,5,2.400529e-07,7.481025e-09,4.260163e-03,5.634828e-05,1.756042e-06,1
82.140000,DS_terminal,5,2.337975e-07,7.288041e-09,4.235702e-03,5.519687e-05,1.720622e-06,1
82.240000,DS_terminal,5,2.277033e-07,7.100001e-09,4.211402e-03,5.406829e-05,1.685900e-06,1
82.340000,DS_terminal,5,2.217665e-07,6.916778e-09,4.187265e-03,5.296214e-05,1.651860e-06,1
82.440000,DS_terminal,5,2.159831e-07,6.738251e-09,4.163291e-03,5.187796e-05,1.618491e-06,1
82.540000,DS_terminal,5,2.103489e-07,6.564296e-09,4.139480e-03,5.081530e-05,1.585778e-06,1
82.640000,DS_terminal,5,2.048602e-07,6.394800e-09,4.115833e-03,4.977369e-05,1.553708e-06,1
82.740000,DS_terminal,5,1.995133e-07,6.229644e-09,4.092350e-03,4.875276e-05,1.522266e-06,1
82.840000,DS_terminal,5,1.943045e-07,6.068717e-09,4.069031e-03,4.775202e-05,1.491440e-06,1
82.940000,DS_terminal,5,1.892301e-07,5.911915e-09,4.045878e-03,4.677109e-05,1.461219e-06,1
83.040000,DS_terminal,5,1.842867e-07,5.759130e-09,4.022890e-03,4.580952e-05,1.431590e-06,1
83.140000,DS_terminal,5,1.794710e-07,5.610255e-09,4.000067e-03,4.486699e-05,1.402540e-06,1
83.240000,DS_terminal,5,1.747795e-07,5.465196e-09,3.977409e-03,4.394307e-05,1.374059e-06,1
83.340000,DS_terminal,5,1.702092e-07,5.323853e-09,3.954914e-03,4.303740e-05,1.346136e-06,1
83.440000,DS_terminal,5,1.657570e-07,5.186130e-09,3.932585e-03,4.214961e-05,1.318759e-06,1
83.540000,DS_terminal,5,1.614197e-07,5.051935e-09,3.910419e-03,4.127939e-05,1.291917e-06,1
83.640000,DS_terminal,5,1.571944e-07,4.921178e-09,3.888416e-03,4.042634e-05,1.265600e-06,1
