t_s,phase,phase_raw,step_index,Hdot_s_planned_x_Nm,Hdot_s_planned_y_Nm,Hdot_s_planned_z_Nm,Hdot_s_realized_x_Nm,Hdot_s_realized_y_Nm,Hdot_s_realized_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,tauw_norm_Nm,tauw_saturated,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,theta_s_geodesic_deg
17.600000,DS,DS_interstep,2,,,,5.424388e-01,3.063860e-01,6.969613e-01,-1.446104e-01,6.309924e-01,-1.089176e+00,-5.366723e-01,-3.208100e-01,-6.790064e-01,9.230308e-01,0,-0.042201,0.245749,-0.363162,4.405226e-01
17.610000,DS,DS_interstep,2,,,,5.255320e-01,3.154088e-01,6.691099e-01,-1.472013e-01,6.293105e-01,-1.092376e+00,-5.196349e-01,-3.300731e-01,-6.509350e-01,8.959269e-01,0,-0.041991,0.245558,-0.362817,4.401115e-01
17.620000,DS,DS_interstep,2,,,,5.085760e-01,3.230242e-01,6.396524e-01,-1.497066e-01,6.275895e-01,-1.095427e+00,-5.025439e-01,-3.379061e-01,-6.212478e-01,8.675712e-01,0,-0.041784,0.245366,-0.362473,4.397011e-01
17.630000,DS,DS_interstep,2,,,,4.916280e-01,3.292877e-01,6.088104e-01,-1.521263e-01,6.258364e-01,-1.098323e+00,-4.854554e-01,-3.443638e-01,-5.901700e-01,8.381849e-01,0,-0.041579,0.245174,-0.362130,4.392917e-01
17.640000,DS,DS_interstep,2,,,,4.747377e-01,3.342552e-01,5.768840e-01,-1.544607e-01,6.240576e-01,-1.101058e+00,-4.684181e-01,-3.495020e-01,-5.580055e-01,8.080454e-01,0,-0.041377,0.244981,-0.361788,4.388830e-01
17.650000,DS,DS_interstep,2,,,,4.579490e-01,3.379825e-01,5.442199e-01,-1.567102e-01,6.222596e-01,-1.103629e+00,-4.514756e-01,-3.533771e-01,-5.251042e-01,7.774574e-01,0,-0.041177,0.244787,-0.361447,4.384748e-01
17.660000,DS,DS_interstep,2,,,,4.413022e-01,3.405262e-01,5.111841e-01,-1.588757e-01,6.204483e-01,-1.106033e+00,-4.346680e-01,-3.560470e-01,-4.918348e-01,7.467310e-01,0,-0.040979,0.244593,-0.361106,4.380668e-01
17.670000,DS,DS_interstep,2,,,,4.248347e-01,3.419449e-01,4.781397e-01,-1.609578e-01,6.186295e-01,-1.108270e+00,-4.180329e-01,-3.575716e-01,-4.585624e-01,7.161623e-01,0,-0.040783,0.244398,-0.360767,4.376602e-01
17.680000,DS,DS_interstep,2,,,,4.085813e-01,3.422991e-01,4.454291e-01,-1.629577e-01,6.168085e-01,-1.110343e+00,-4.016058e-01,-3.580135e-01,-4.256315e-01,6.860197e-01,0,-0.040589,0.244202,-0.360428,4.372533e-01
17.690000,DS,DS_interstep,2,,,,3.925738e-01,3.416519e-01,4.133616e-01,-1.648766e-01,6.149906e-01,-1.112254e+00,-3.854194e-01,-3.574373e-01,-3.933527e-01,6.565332e-01,0,-0.040398,0.244006,-0.360091,4.368483e-01
17.700000,DS,DS_interstep,2,,,,3.768405e-01,3.400684e-01,3.822041e-01,-1.667158e-01,6.131803e-01,-1.114008e+00,-3.695029e-01,-3.559103e-01,-3.619937e-01,6.278885e-01,0,-0.040208,0.243809,-0.359753,4.364421e-01
17.710000,DS,DS_interstep,2,,,,3.614057e-01,3.376154e-01,3.521758e-01,-1.684768e-01,6.113822e-01,-1.115611e+00,-3.538817e-01,-3.535009e-01,-3.317744e-01,6.002245e-01,0,-0.040020,0.243611,-0.359417,4.360373e-01
17.720000,DS,DS_interstep,2,,,,3.462889e-01,3.343603e-01,3.234473e-01,-1.701613e-01,6.096003e-01,-1.117070e+00,-3.385765e-01,-3.502786e-01,-3.028654e-01,5.736345e-01,0,-0.039834,0.243413,-0.359081,4.356326e-01
17.730000,DS,DS_interstep,2,,,,3.315053e-01,3.303707e-01,2.961407e-01,-1.717707e-01,6.078383e-01,-1.118391e+00,-3.236033e-01,-3.463123e-01,-2.753891e-01,5.481701e-01,0,-0.039649,0.243214,-0.358745,4.352276e-01
17.740000,DS,DS_interstep,2,,,,3.170650e-01,3.257130e-01,2.703335e-01,-1.733069e-01,6.060996e-01,-1.119582e+00,-3.089733e-01,-3.416699e-01,-2.494225e-01,5.238458e-01,0,-0.039466,0.243014,-0.358410,4.348231e-01
17.750000,DS,DS_interstep,2,,,,3.029744e-01,3.204517e-01,2.460626e-01,-1.747717e-01,6.043873e-01,-1.120651e+00,-2.946937e-01,-3.364173e-01,-2.250022e-01,5.006465e-01,0,-0.039285,0.242814,-0.358075,4.344188e-01
17.760000,DS,DS_interstep,2,,,,2.892359e-01,3.146489e-01,2.233303e-01,-1.761667e-01,6.027040e-01,-1.121606e+00,-2.807675e-01,-3.306176e-01,-2.021298e-01,4.785341e-01,0,-0.039105,0.242613,-0.357741,4.340149e-01
17.770000,DS,DS_interstep,2,,,,2.758491e-01,3.083638e-01,2.021099e-01,-1.774939e-01,6.010523e-01,-1.122454e+00,-2.671949e-01,-3.243308e-01,-1.807781e-01,4.574542e-01,0,-0.038926,0.242412,-0.357407,4.336111e-01
17.780000,DS,DS_interstep,2,,,,2.628113e-01,3.016520e-01,1.823515e-01,-1.787548e-01,5.994342e-01,-1.123202e+00,-2.539737e-01,-3.176132e-01,-1.608966e-01,4.373425e-01,0,-0.038749,0.242210,-0.357073,4.332070e-01
17.790000,DS,DS_interstep,2,,,,2.501181e-01,2.945659e-01,1.639882e-01,-1.799513e-01,5.978517e-01,-1.123858e+00,-2.410998e-01,-3.105178e-01,-1.424176e-01,4.181306e-01,0,-0.038573,0.242007,-0.356740,4.328033e-01
17.800000,DS,DS_interstep,2,,,,2.377642e-01,2.871540e-01,1.469407e-01,-1.810851e-01,5.963063e-01,-1.124428e+00,-2.285683e-01,-3.030936e-01,-1.252611e-01,3.997493e-01,0,-0.038399,0.241804,-0.356407,4.323998e-01
17.810000,DS,DS_interstep,2,,,,2.257439e-01,2.794614e-01,1.311221e-01,-1.821579e-01,5.947996e-01,-1.124918e+00,-2.163734e-01,-2.953859e-01,-1.093396e-01,3.821327e-01,0,-0.038225,0.241600,-0.356074,4.319958e-01
17.820000,DS,DS_interstep,2,,,,2.140511e-01,2.715298e-01,1.164417e-01,-1.831713e-01,5.933328e-01,-1.125335e+00,-2.045094e-01,-2.874368e-01,-9.456194e-02,3.652204e-01,0,-0.038052,0.241396,-0.355741,4.315920e-01
17.830000,DS,DS_interstep,2,,,,2.026802e-01,2.633977e-01,1.028086e-01,-1.841270e-01,5.919067e-01,-1.125683e+00,-1.929707e-01,-2.792848e-01,-8.083646e-02,3.489588e-01,0,-0.037881,0.241191,-0.355409,4.311886e-01
17.840000,DS,DS_interstep,2,,,,1.916258e-01,2.551005e-01,9.013378e-02,-1.850265e-01,5.905223e-01,-1.125967e+00,-1.817518e-01,-2.709656e-01,-6.807383e-02,3.333018e-01,0,-0.037710,0.240986,-0.355076,4.307845e-01
17.850000,DS,DS_interstep,2,,,,1.808831e-01,2.466709e-01,7.833261e-02,-1.858715e-01,5.891803e-01,-1.126191e+00,-1.708480e-01,-2.625118e-01,-5.618888e-02,3.182117e-01,0,-0.037540,0.240781,-0.354744,4.303813e-01
17.860000,DS,DS_interstep,2,,,,1.704476e-01,2.381389e-01,6.732591e-02,-1.866634e-01,5.878811e-01,-1.126361e+00,-1.602549e-01,-2.539535e-01,-4.510212e-02,3.036581e-01,0,-0.037372,0.240574,-0.354412,4.299772e-01
17.870000,DS,DS_interstep,2,,,,1.603155e-01,2.295323e-01,5.704114e-02,-1.874039e-01,5.866251e-01,-1.126478e+00,-1.499687e-01,-2.453186e-01,-3.474070e-02,2.896183e-01,0,-0.037204,0.240368,-0.354080,4.295737e-01
17.880000,DS,DS_interstep,2,,,,1.504835e-01,2.208766e-01,4.741291e-02,-1.880944e-01,5.854127e-01,-1.126547e+00,-1.399858e-01,-2.366326e-01,-2.503898e-02,2.760760e-01,0,-0.037036,0.240161,-0.353748,4.291697e-01
17.890000,DS,DS_interstep,2,,,,1.409486e-01,2.121954e-01,3.838321e-02,-1.887365e-01,5.842438e-01,-1.126570e+00,-1.303034e-01,-2.279193e-01,-1.593872e-02,2.630213e-01,0,-0.036870,0.239954,-0.353416,4.287659e-01
17.900000,DS,DS_interstep,2,,,,1.317080e-01,2.035108e-01,2.990134e-02,-1.893317e-01,5.831187e-01,-1.126551e+00,-1.209188e-01,-2.192007e-01,-7.389089e-03,2.504494e-01,0,-0.036704,0.239746,-0.353084,4.283616e-01
17.910000,DS,DS_interstep,2,,,,1.227594e-01,1.948431e-01,2.192367e-02,-1.898813e-01,5.820370e-01,-1.126491e+00,-1.118293e-01,-2.104973e-01,6.536932e-04,2.383597e-01,0,-0.036538,0.239538,-0.352753,4.279581e-01
17.920000,DS,DS_interstep,2,,,,1.141005e-01,1.862112e-01,1.441315e-02,-1.903870e-01,5.809988e-01,-1.126394e+00,-1.030327e-01,-2.018280e-01,8.226753e-03,2.267553e-01,0,-0.036374,0.239329,-0.352421,4.275535e-01
17.930000,DS,DS_interstep,2,,,,1.057289e-01,1.776327e-01,7.338787e-03,-1.908501e-01,5.800038e-01,-1.126261e+00,-9.452671e-02,-1.932106e-01,1.536115e-02,2.156423e-01,0,-0.036209,0.239120,-0.352089,4.271488e-01
17.940000,DS,DS_interstep,2,,,,9.764232e-02,1.691242e-01,6.750129e-04,-1.912721e-01,5.790515e-01,-1.126094e+00,-8.630902e-02,-1.846617e-01,2.208250e-02,2.050288e-01,0,-0.036046,0.238911,-0.351757,4.267444e-01
17.950000,DS,DS_interstep,2,,,,8.983854e-02,1.607011e-01,-5.599032e-03,-1.916544e-01,5.781416e-01,-1.125896e+00,-7.837729e-02,-1.761969e-01,2.841170e-02,1.949245e-01,0,-0.035882,0.238701,-0.351426,4.263401e-01
17.960000,DS,DS_interstep,2,,,,8.231506e-02,1.523777e-01,-1.150017e-02,-1.919984e-01,5.772735e-01,-1.125668e+00,-7.072905e-02,-1.678308e-01,3.436559e-02,1.853396e-01,0,-0.035720,0.238492,-0.351094,4.259359e-01
17.970000,DS,DS_interstep,2,,,,7.506929e-02,1.441677e-01,-1.704189e-02,-1.923056e-01,5.764468e-01,-1.125411e+00,-6.336171e-02,-1.595769e-01,3.995766e-02,1.762842e-01,0,-0.035557,0.238282,-0.350762,4.255310e-01
17.980000,DS,DS_interstep,2,,,,6.809846e-02,1.360835e-01,-2.223498e-02,-1.925774e-01,5.756608e-01,-1.125129e+00,-5.627251e-02,-1.514481e-01,4.519872e-02,1.677678e-01,0,-0.035395,0.238071,-0.350430,4.251256e-01
17.990000,DS,DS_interstep,2,,,,6.139961e-02,1.281370e-01,-2.708818e-02,-1.928150e-01,5.749147e-01,-1.124822e+00,-4.945848e-02,-1.434563e-01,5.009749e-02,1.597987e-01,0,-0.035233,0.237861,-0.350099,4.247217e-01
18.000000,DS,DS_interstep,2,,,,5.496958e-02,1.203392e-01,-3.160873e-02,-1.930199e-01,5.742079e-01,-1.124493e+00,-4.291646e-02,-1.356127e-01,5.466123e-02,1.523827e-01,0,-0.035072,0.237650,-0.349767,4.243165e-01
18.010000,DS,DS_interstep,2,,,,4.880501e-02,1.127002e-01,-3.580284e-02,-1.931935e-01,5.735396e-01,-1.124142e+00,-3.664311e-02,-1.279275e-01,5.889616e-02,1.455229e-01,0,-0.034911,0.237439,-0.349435,4.239114e-01
18.020000,DS,DS_interstep,2,,,,4.290230e-02,1.052293e-01,-3.967620e-02,-1.933370e-01,5.729089e-01,-1.123772e+00,-3.063485e-02,-1.204103e-01,6.280798e-02,1.392192e-01,0,-0.034750,0.237228,-0.349103,4.235063e-01
18.030000,DS,DS_interstep,2,,,,3.725769e-02,9.793527e-02,-4.323429e-02,-1.934518e-01,5.723149e-01,-1.123384e+00,-2.488791e-02,-1.130699e-01,6.640218e-02,1.334671e-01,0,-0.034589,0.237016,-0.348771,4.231007e-01
18.040000,DS,DS_interstep,2,,,,3.186719e-02,9.082583e-02,-4.648270e-02,-1.935391e-01,5.717567e-01,-1.122979e+00,-1.939834e-02,-1.059142e-01,6.968438e-02,1.282577e-01,0,-0.034428,0.236805,-0.348438,4.226948e-01
18.050000,DS,DS_interstep,2,,,,2.672665e-02,8.390804e-02,-4.942739e-02,-1.936002e-01,5.712334e-01,-1.122560e+00,-1.416198e-02,-9.895044e-02,7.266058e-02,1.235771e-01,0,-0.034268,0.236593,-0.348106,4.222894e-01
18.060000,DS,DS_interstep,2,,,,2.183172e-02,7.718820e-02,-5.207488e-02,-1.936364e-01,5.707439e-01,-1.122127e+00,-9.174490e-03,-9.218499e-02,7.533733e-02,1.194067e-01,0,-0.034107,0.236381,-0.347774,4.218839e-01
18.070000,DS,DS_interstep,2,,,,1.717790e-02,7.067180e-02,-5.443232e-02,-1.936489e-01,5.702873e-01,-1.121682e+00,-4.431384e-03,-8.562348e-02,7.772183e-02,1.157225e-01,0,-0.033947,0.236169,-0.347441,4.214777e-01
18.080000,DS,DS_interstep,2,,,,1.276053e-02,6.436358e-02,-5.650764e-02,-1.936388e-01,5.698624e-01,-1.121227e+00,7.199462e-05,-7.927078e-02,7.982206e-02,1.124963e-01,0,-0.033787,0.235957,-0.347109,4.210724e-01
18.090000,DS,DS_interstep,2,,,,8.574805e-03,5.826754e-02,-5.830952e-02,-1.936075e-01,5.694683e-01,-1.120763e+00,4.340447e-03,-7.313097e-02,8.164676e-02,1.096958e-01,0,-0.033627,0.235745,-0.346776,4.206662e-01
18.100000,DS,DS_interstep,2,,,,4.615798e-03,5.238691e-02,-5.984742e-02,-1.935559e-01,5.691038e-01,-1.120291e+00,8.378905e-03,-6.720738e-02,8.320546e-02,1.072855e-01,0,-0.033467,0.235533,-0.346444,4.202610e-01
18.110000,DS,DS_interstep,2,,,,8.784600e-04,4.672419e-02,-6.113152e-02,-1.934853e-01,5.687678e-01,-1.119812e+00,1.219242e-02,-6.150259e-02,8.450840e-02,1.052278e-01,0,-0.033307,0.235320,-0.346111,4.198544e-01
18.120000,DS,DS_interstep,2,,,,-2.642361e-03,4.128119e-02,-6.217265e-02,-1.933966e-01,5.684593e-01,-1.119328e+00,1.578617e-02,-5.601847e-02,8.556651e-02,1.034838e-01,0,-0.033147,0.235108,-0.345778,4.194484e-01
18.130000,DS,DS_interstep,2,,,,-5.951913e-03,3.605899e-02,-6.298224e-02,-1.932912e-01,5.681771e-01,-1.118841e+00,1.916540e-02,-5.075617e-02,8.639126e-02,1.020145e-01,0,-0.032987,0.234895,-0.345445,4.190418e-01
18.140000,DS,DS_interstep,2,,,,-9.055529e-03,3.105803e-02,-6.357217e-02,-1.931698e-01,5.679201e-01,-1.118350e+00,2.233547e-02,-4.571618e-02,8.699464e-02,1.007815e-01,0,-0.032827,0.234683,-0.345112,4.186359e-01
18.150000,DS,DS_interstep,2,,,,-1.195861e-02,2.627812e-02,-6.395468e-02,-1.930337e-01,5.676873e-01,-1.117857e+00,2.530181e-02,-4.089835e-02,8.738897e-02,9.974813e-02,0,-0.032667,0.234470,-0.344779,4.182294e-01
18.160000,DS,DS_interstep,2,,,,-1.466663e-02,2.171843e-02,-6.414226e-02,-1.928837e-01,5.674774e-01,-1.117363e+00,2.806993e-02,-3.630188e-02,8.758682e-02,9.887972e-02,0,-0.032507,0.234258,-0.344446,4.178236e-01
18.170000,DS,DS_interstep,2,,,,-1.718510e-02,1.737759e-02,-6.414754e-02,-1.927208e-01,5.672894e-01,-1.116869e+00,3.064538e-02,-3.192543e-02,8.760091e-02,9.814424e-02,0,-0.032347,0.234045,-0.344112,4.174164e-01
18.180000,DS,DS_interstep,2,,,,-1.951960e-02,1.325367e-02,-6.398315e-02,-1.925460e-01,5.671222e-01,-1.116376e+00,3.303376e-02,-2.776710e-02,8.744395e-02,9.751249e-02,0,-0.032187,0.233833,-0.343779,4.170106e-01
18.190000,DS,DS_interstep,2,,,,-2.167573e-02,9.344247e-03,-6.366165e-02,-1.923602e-01,5.669747e-01,-1.115885e+00,3.524073e-02,-2.382447e-02,8.712857e-02,9.695825e-02,0,-0.032027,0.233620,-0.343445,4.166035e-01
18.200000,DS,DS_interstep,2,,,,-2.365911e-02,5.646445e-03,-6.319538e-02,-1.921642e-01,5.668459e-01,-1.115395e+00,3.727196e-02,-2.009467e-02,8.666721e-02,9.645828e-02,0,-0.031867,0.233408,-0.343112,4.161978e-01
18.210000,DS,DS_interstep,2,,,,-2.547539e-02,2.156955e-03,-6.259644e-02,-1.919589e-01,5.667347e-01,-1.114909e+00,3.913317e-02,-1.657440e-02,8.607205e-02,9.599226e-02,0,-0.031707,0.233195,-0.342778,4.157908e-01
18.220000,DS,DS_interstep,2,,,,-2.713023e-02,-1.127916e-03,-6.187656e-02,-1.917452e-01,5.666400e-01,-1.114427e+00,4.083006e-02,-1.325996e-02,8.535487e-02,9.554253e-02,0,-0.031546,0.232983,-0.342445,4.153851e-01
18.230000,DS,DS_interstep,2,,,,-2.862930e-02,-4.212206e-03,-6.104703e-02,-1.915238e-01,5.665610e-01,-1.113949e+00,4.236835e-02,-1.014732e-02,8.452707e-02,9.509401e-02,0,-0.031386,0.232770,-0.342111,4.149782e-01
18.240000,DS,DS_interstep,2,,,,-2.997825e-02,-7.100263e-03,-6.011869e-02,-1.912954e-01,5.664965e-01,-1.113475e+00,4.375378e-02,-7.232120e-03,8.359955e-02,9.463393e-02,0,-0.031225,0.232558,-0.341777,4.145718e-01
18.250000,DS,DS_interstep,2,,,,-3.118272e-02,-9.796708e-03,-5.910187e-02,-1.910609e-01,5.664456e-01,-1.113006e+00,4.499206e-02,-4.509725e-03,8.258270e-02,9.415161e-02,0,-0.031065,0.232345,-0.341443,4.141649e-01
18.260000,DS,DS_interstep,2,,,,-3.224835e-02,-1.230640e-02,-5.800635e-02,-1.908209e-01,5.664074e-01,-1.112543e+00,4.608888e-02,-1.975268e-03,8.148636e-02,9.363820e-02,0,-0.030904,0.232133,-0.341109,4.137585e-01
18.270000,DS,DS_interstep,2,,,,-3.318073e-02,-1.463439e-02,-5.684134e-02,-1.905761e-01,5.663810e-01,-1.112086e+00,4.704991e-02,3.763293e-04,8.031982e-02,9.308657e-02,0,-0.030743,0.231921,-0.340775,4.133523e-01
18.280000,DS,DS_interstep,2,,,,-3.398542e-02,-1.678593e-02,-5.561550e-02,-1.903272e-01,5.663654e-01,-1.111635e+00,4.788080e-02,2.550317e-03,7.909178e-02,9.249100e-02,0,-0.030582,0.231708,-0.340441,4.129454e-01
18.290000,DS,DS_interstep,2,,,,-3.466794e-02,-1.876639e-02,-5.433689e-02,-1.900748e-01,5.663598e-01,-1.111190e+00,4.858714e-02,4.552091e-03,7.781037e-02,9.184708e-02,0,-0.030421,0.231496,-0.340106,4.125384e-01
18.300000,DS,DS_interstep,2,,,,-3.523378e-02,-2.058126e-02,-5.301306e-02,-1.898194e-01,5.663635e-01,-1.110752e+00,4.917448e-02,6.387161e-03,7.648318e-02,9.115153e-02,0,-0.030260,0.231284,-0.339772,4.121322e-01
18.310000,DS,DS_interstep,2,,,,-3.568835e-02,-2.223612e-02,-5.165096e-02,-1.895617e-01,5.663755e-01,-1.110321e+00,4.964831e-02,8.061127e-03,7.511723e-02,9.040207e-02,0,-0.030098,0.231072,-0.339438,4.117260e-01
18.320000,DS,DS_interstep,2,,,,-3.603701e-02,-2.373661e-02,-5.025707e-02,-1.893021e-01,5.663950e-01,-1.109897e+00,5.001409e-02,9.579655e-03,7.371902e-02,8.959728e-02,0,-0.029937,0.230860,-0.339104,4.113199e-01
18.330000,DS,DS_interstep,2,,,,-3.628504e-02,-2.508842e-02,-4.883733e-02,-1.890413e-01,5.664215e-01,-1.109480e+00,5.027716e-02,1.094845e-02,7.229454e-02,8.873647e-02,0,-0.029775,0.230648,-0.338769,4.109130e-01
18.340000,DS,DS_interstep,2,,,,-3.643765e-02,-2.629725e-02,-4.739723e-02,-1.887796e-01,5.664540e-01,-1.109070e+00,5.044283e-02,1.217325e-02,7.084933e-02,8.781967e-02,0,-0.029613,0.230436,-0.338435,4.105069e-01
18.350000,DS,DS_interstep,2,,,,-3.649998e-02,-2.736883e-02,-4.594180e-02,-1.885176e-01,5.664920e-01,-1.108668e+00,5.051630e-02,1.325979e-02,6.938847e-02,8.684744e-02,0,-0.029452,0.230225,-0.338100,4.101007e-01
18.360000,DS,DS_interstep,2,,,,-3.647707e-02,-2.830884e-02,-4.447569e-02,-1.882557e-01,5.665347e-01,-1.108273e+00,5.050269e-02,1.421378e-02,6.791662e-02,8.582086e-02,0,-0.029290,0.230013,-0.337766,4.096947e-01
18.370000,DS,DS_interstep,2,,,,-3.637386e-02,-2.912296e-02,-4.300314e-02,-1.879942e-01,5.665816e-01,-1.107885e+00,5.040703e-02,1.504093e-02,6.643806e-02,8.474145e-02,0,-0.029128,0.229802,-0.337431,4.092885e-01
18.380000,DS,DS_interstep,2,,,,-3.619521e-02,-2.981683e-02,-4.152805e-02,-1.877337e-01,5.666320e-01,-1.107505e+00,5.023425e-02,1.574690e-02,6.495674e-02,8.361114e-02,0,-0.028965,0.229590,-0.337097,4.088825e-01
18.390000,DS,DS_interstep,2,,,,-3.594586e-02,-3.039600e-02,-4.005400e-02,-1.874743e-01,5.666853e-01,-1.107133e+00,4.998917e-02,1.633727e-02,6.347625e-02,8.243214e-02,0,-0.028803,0.229379,-0.336762,4.084764e-01
18.400000,DS,DS_interstep,2,,,,-3.563044e-02,-3.086601e-02,-3.858427e-02,-1.872166e-01,5.667411e-01,-1.106767e+00,4.967649e-02,1.681760e-02,6.199991e-02,8.120698e-02,0,-0.028641,0.229167,-0.336427,4.080698e-01
18.410000,DS,DS_interstep,2,,,,-3.525348e-02,-3.123228e-02,-3.712187e-02,-1.869607e-01,5.667987e-01,-1.106409e+00,4.930082e-02,1.719335e-02,6.053076e-02,7.993845e-02,0,-0.028478,0.228956,-0.336093,4.076645e-01
18.420000,DS,DS_interstep,2,,,,-3.481938e-02,-3.150018e-02,-3.566957e-02,-1.867071e-01,5.668577e-01,-1.106059e+00,4.886663e-02,1.746990e-02,5.907160e-02,7.862950e-02,0,-0.028316,0.228745,-0.335758,4.072585e-01
18.430000,DS,DS_interstep,2,,,,-3.433242e-02,-3.167496e-02,-3.422993e-02,-1.864558e-01,5.669176e-01,-1.105715e+00,4.837827e-02,1.765255e-02,5.762499e-02,7.728330e-02,0,-0.028153,0.228534,-0.335423,4.068525e-01
18.440000,DS,DS_interstep,2,,,,-3.379676e-02,-3.176181e-02,-3.280526e-02,-1.862073e-01,5.669780e-01,-1.105379e+00,4.783998e-02,1.774649e-02,5.619329e-02,7.590315e-02,0,-0.027990,0.228323,-0.335089,4.064474e-01
18.450000,SS,SS,3,-6.687698e-02,-8.742334e-01,1.139755e+00,,,,-1.749827e-01,5.672483e-01,-1.103753e+00,2.395626e-01,2.288451e-01,-3.493723e-02,3.331380e-01,0,-0.026366,0.226243,-0.331788,4.024479e-01
18.550000,SS,SS,3,7.114282e-02,-9.724589e-01,1.312996e+00,,,,-1.625881e-01,5.762755e-01,-1.106301e+00,1.471694e-01,3.786099e-01,-4.544746e-01,6.095502e-01,0,-0.024707,0.224232,-0.328557,3.985475e-01
18.650000,SS,SS,3,1.874167e-01,-1.050306e+00,1.502859e+00,,,,-1.537224e-01,5.905145e-01,-1.125798e+00,1.226071e-01,4.897184e-01,-6.671467e-01,8.366250e-01,0,-0.023061,0.222317,-0.325464,3.948208e-01
18.750000,SS,SS,3,2.726560e-01,-1.136957e+00,1.624304e+00,,,,-1.446136e-01,6.089221e-01,-1.149529e+00,1.275945e-01,5.552558e-01,-7.336568e-01,9.288927e-01,0,-0.021446,0.220516,-0.322546,3.913095e-01
18.850000,SS,SS,3,3.528516e-01,-1.260481e+00,1.806233e+00,,,,-1.359001e-01,6.311416e-01,-1.179252e+00,1.160297e-01,6.560169e-01,-8.999215e-01,1.119678e+00,0,-0.019869,0.218841,-0.319825,3.880389e-01
18.950000,SS,SS,3,4.285390e-01,-1.372324e+00,1.966397e+00,,,,-1.277958e-01,6.580648e-01,-1.216715e+00,1.068673e-01,7.446075e-01,-1.044455e+00,1.287147e+00,0,-0.018344,0.217311,-0.317333,3.850465e-01
19.050000,SS,SS,3,4.996637e-01,-1.467232e+00,2.097562e+00,,,,-1.200833e-01,6.886863e-01,-1.260020e+00,1.020569e-01,8.158565e-01,-1.155189e+00,1.417921e+00,0,-0.016882,0.215940,-0.315098,3.823635e-01
19.150000,SS,SS,3,5.676207e-01,-1.548038e+00,2.203378e+00,,,,-1.127248e-01,7.227619e-01,-1.308702e+00,9.737811e-02,8.836247e-01,-1.260600e+00,1.542526e+00,0,-0.015489,0.214740,-0.313141,3.800138e-01
19.250000,SS,SS,3,6.324004e-01,-1.616924e+00,2.286189e+00,,,,-1.056927e-01,7.600529e-01,-1.362332e+00,9.422969e-02,9.435422e-01,-1.351049e+00,1.650601e+00,0,-0.014171,0.213722,-0.311482,3.780198e-01
19.350000,SS,SS,3,6.931060e-01,-1.721373e+00,2.413131e+00,,,,-9.891585e-02,8.005469e-01,-1.420626e+00,9.273153e-02,1.008658e+00,-1.441782e+00,1.762023e+00,0,-0.012934,0.212895,-0.310138,3.764003e-01
19.450000,SS,SS,3,7.505258e-01,-1.809918e+00,2.510958e+00,,,,-9.236995e-02,8.439689e-01,-1.483084e+00,9.220561e-02,1.060186e+00,-1.511699e+00,1.848710e+00,0,-0.011781,0.212268,-0.309124,3.751722e-01
19.550000,SS,SS,3,8.043556e-01,-1.882762e+00,2.578927e+00,,,,-8.598554e-02,8.898946e-01,-1.548906e+00,9.315171e-02,1.103866e+00,-1.565883e+00,1.918121e+00,0,-0.010713,0.211850,-0.308452,3.743499e-01
19.650000,SS,SS,3,8.545226e-01,-1.940920e+00,2.617745e+00,,,,-7.971293e-02,9.380177e-01,-1.617486e+00,9.511388e-02,1.139836e+00,-1.605746e+00,1.971470e+00,0,-0.009731,0.211646,-0.308131,3.739431e-01
19.750000,SS,SS,3,9.008626e-01,-1.985041e+00,2.627970e+00,,,,-7.350136e-02,9.880175e-01,-1.688202e+00,9.811084e-02,1.168177e+00,-1.631255e+00,2.008795e+00,0,-0.008835,0.211660,-0.308165,3.739568e-01
19.850000,SS,SS,3,9.438213e-01,-2.041954e+00,2.650546e+00,,,,-6.730915e-02,1.039755e+00,-1.760673e+00,1.018539e-01,1.196736e+00,-1.652410e+00,2.042795e+00,0,-0.008023,0.211894,-0.308558,3.743948e-01
19.950000,SS,SS,3,9.829461e-01,-2.094901e+00,2.660589e+00,,,,-6.111692e-02,1.093038e+00,-1.834505e+00,1.059385e-01,1.217808e+00,-1.660995e+00,2.062325e+00,0,-0.007292,0.212352,-0.309311,3.752597e-01
20.050000,SS,SS,3,1.017788e+00,-2.134257e+00,2.643644e+00,,,,-5.489277e-02,1.147507e+00,-1.909069e+00,1.105195e-01,1.230240e+00,-1.655226e+00,2.065303e+00,0,-0.006640,0.213035,-0.310422,3.765499e-01
20.150000,SS,SS,3,1.048214e+00,-2.161096e+00,2.601079e+00,,,,-4.860988e-02,1.202835e+00,-1.983802e+00,1.153805e-01,1.235632e+00,-1.637679e+00,2.054773e+00,0,-0.006062,0.213941,-0.311889,3.782621e-01
20.250000,SS,SS,3,1.074127e+00,-2.176439e+00,2.534437e+00,,,,-4.224837e-02,1.258725e+00,-2.058200e+00,1.203880e-01,1.234211e+00,-1.609101e+00,2.031496e+00,0,-0.005555,0.215070,-0.313704,3.803895e-01
20.350000,SS,SS,3,1.096299e+00,-2.189451e+00,2.459818e+00,,,,-3.579864e-02,1.314945e+00,-2.131863e+00,1.252960e-01,1.229101e+00,-1.573762e+00,2.000779e+00,0,-0.005113,0.216417,-0.315859,3.829221e-01
