t_M7,tau_M7,v_mag_M7,a_mag_M7,t_preM7,tau_preM7,v_mag_preM7,a_mag_preM7
0.18188406000000001,0.02,0.0016477071859152725,0.01302758001686259,0.12,0.02,0.002497430605545372,0.029928884970839703
0.19097826299999998,0.020999999999999998,0.0017616113432933778,0.013455301331914842,0.126,0.021,0.002670075193835445,0.03091150968097049
0.20007246599999995,0.021999999999999995,0.0018792926124729266,0.01388560364491647,0.132,0.022000000000000002,0.002848444752371523,0.03190006384159298
0.20916666900000003,0.023000000000000003,0.0020007944525037807,0.014317906318469091,0.138,0.023000000000000003,0.0030326051520572065,0.03289321352653797
0.218260872,0.023999999999999997,0.0021261533124651844,0.01475169901344194,0.14400000000000002,0.024000000000000004,0.003222611638780138,0.033889786309221195
0.22735507499999996,0.024999999999999994,0.0022553993020824705,0.015186532266309914,0.15000000000000002,0.025000000000000005,0.003418509849866054,0.0348887496155096
0.23644927800000004,0.026000000000000002,0.002388556808809412,0.015622009395098415,0.15600000000000003,0.026000000000000006,0.0036203367493908302,0.035889192128859916
0.245543481,0.027,0.002525645062649217,0.016057779553087303,0.16200000000000003,0.027000000000000007,0.0038281214842799515,0.03689030783225938
0.254637684,0.027999999999999997,0.0026666786508559256,0.01649353176838514,0.16800000000000004,0.028000000000000008,0.004041886164441654,0.037891382315053325
0.26373188700000005,0.029000000000000005,0.002811667985236772,0.016928989827111596,0.17400000000000004,0.02900000000000001,0.004261646571057369,0.038891781017834644
0.27282609,0.030000000000000002,0.0029606197251262735,0.017363907876750868,0.17999999999999994,0.02999999999999999,0.004487412797683752,0.03989093913181646
0.281920293,0.030999999999999996,0.003113537159276965,0.017798066643510968,0.18599999999999994,0.03099999999999999,0.004719189829084674,0.04088835290879006
0.29101449600000007,0.03200000000000001,0.0032704205499542406,0.018231270172931316,0.19199999999999995,0.031999999999999994,0.004956978062775915,0.041883572173166204
0.30010869900000003,0.033,0.0034312674424697817,0.01866334301647031,0.19799999999999995,0.032999999999999995,0.005200773778185167,0.04287619385858775
0.309202902,0.034,0.0035960729432685918,0.019094127798461702,0.20399999999999996,0.033999999999999996,0.005450569558148675,0.043865856418381685
0.3182971050000001,0.03500000000000001,0.0037648299695210745,0.019523483107813266,0.20999999999999996,0.034999999999999996,0.0057063546672180745,0.0448522349820573
0.32739130799999994,0.03599999999999999,0.003937529472981672,0.019951281667319704,0.21599999999999997,0.036,0.005968115390963059,0.04583503714958089
0.336485511,0.037,0.004114160640671997,0.02037740874066487,0.22199999999999998,0.037,0.006235835340146866,0.04681399933170529
0.3455797140000001,0.038000000000000006,0.004294711074738773,0.02080176074327509,0.22799999999999998,0.038,0.006509495723337094,0.04778888355861677
0.35467391699999995,0.03899999999999999,0.004479166953632329,0.021224244028322174,0.23399999999999999,0.039,0.006789075591203998,0.048759474690961396
0.36376812000000003,0.04,0.0046675131765539744,0.021644773823503164,0.24,0.04,0.007074552055459447,0.04972557797725796
0.372862323,0.041,0.0048597334929338385,0.022063273297872457,0.246,0.041,0.007365900485106564,0.05068701691008687
0.38195652599999996,0.041999999999999996,0.005055810618526287,0.02247967274107756,0.252,0.042,0.007663094682405602,0.05164363134050881
0.39105072900000004,0.043000000000000003,0.0052557263395486015,0.02289390883994307,0.258,0.043000000000000003,0.007966107040716985,0.05259527581612653
0.400144932,0.044,0.005459461606140677,0.023305924039538073,0.264,0.044000000000000004,0.008274908686158228,0.053541818113234316
0.409239135,0.045,0.005666996616288765,0.023715665977713008,0.27,0.045000000000000005,0.008589469604807191,0.05448313793775226
0.41833333800000005,0.046000000000000006,0.005878310891234147,0.02412308698365897,0.276,0.046000000000000006,0.008909758756999042,0.05541912577324259
0.427427541,0.047,0.006093383343277618,0.024528143632370825,0.28200000000000003,0.04700000000000001,0.009235744180097559,0.05634968185735641
0.436521744,0.047999999999999994,0.006312192336791632,0.024930796348023407,0.28800000000000003,0.04800000000000001,0.00956739308097125,0.05727471527065067
