tick,t_s,phase,step_index,Hdot_s_x,Hdot_s_y,Hdot_s_z,Hdot_s_source,tau_w_x,tau_w_y,tau_w_z,dq_joint_norm,T_kin,L_com_norm,hw_norm,settle_exit
199,6.24,SS,1,1.22666,-0.74596,2.11063,planned,0.50059,0.95929,-1.33201,0.316611,0.284264846,0.195268,1.913299,0
200,6.34,SS,1,1.29841,-0.73954,2.24678,planned,0.48074,0.92481,-1.27643,0.32982,0.30869428,0.204007,1.994495,0
201,6.44,SS,1,1.36169,-0.72889,2.37513,planned,0.4587,0.88776,-1.21772,0.342431,0.332808004,0.21307,2.072875,0
202,6.54,SS,1,1.41522,-0.72365,2.51078,planned,0.43449,0.85438,-1.16679,0.354236,0.35651137,0.222252,2.148635,0
203,6.64,SS,1,1.45849,-0.71863,2.64376,planned,0.40816,0.81995,-1.11721,0.365011,0.379642558,0.231351,2.221882,0
204,6.74,SS,1,1.49106,-0.70949,2.76551,planned,0.38093,0.78199,-1.06362,0.37465,0.401984145,0.240234,2.292438,0
205,6.84,SS,1,1.51281,-0.69659,2.87572,planned,0.35313,0.74177,-1.00752,0.383078,0.423336377,0.248792,2.360118,0
206,6.94,SS,1,1.52387,-0.68033,2.97428,planned,0.32485,0.7001,-0.95029,0.39022,0.443519628,0.256912,2.424822,0
207,7.04,SS,1,1.52554,-0.6613,3.06225,planned,0.29546,0.6578,-0.89323,0.395984,0.462423574,0.264438,2.486484,0
208,7.14,SS,1,1.5167,-0.63931,3.13795,planned,0.26582,0.61424,-0.83581,0.400319,0.479923885,0.271246,2.545083,0
209,7.24,SS,1,1.49735,-0.61434,3.20036,planned,0.23651,0.56964,-0.77814,0.403206,0.495907808,0.277229,2.600607,0
210,7.34,SS,1,1.46815,-0.58649,3.24884,planned,0.20782,0.52509,-0.72155,0.404626,0.510286166,0.282275,2.653073,0
211,7.44,SS,1,1.42988,-0.55578,3.28275,planned,0.18002,0.48079,-0.66635,0.404593,0.522992799,0.286238,2.702493,0
212,7.54,SS,1,1.38654,-0.51153,3.28455,planned,0.15096,0.43003,-0.60132,0.403124,0.533862928,0.289136,2.748454,0
213,7.64,SS,1,1.33534,-0.46432,3.27112,planned,0.12303,0.38011,-0.53822,0.400309,0.542868689,0.290788,2.790884,0
214,7.74,SS,1,1.27702,-0.41551,3.24309,planned,0.09594,0.33178,-0.4793,0.396165,0.550016653,0.291075,2.829935,0
215,7.84,SS,1,1.21267,-0.36505,3.19971,planned,0.06991,0.28465,-0.42416,0.390738,0.555333576,0.289828,2.865758,0
216,7.94,SS,1,1.14352,-0.31236,3.13895,planned,0.04509,0.23831,-0.37203,0.384086,0.558857214,0.286888,2.898471,0
217,8.04,SS,1,1.07542,-0.23526,3.02402,planned,0.01764,0.18012,-0.30028,0.376209,0.560331851,0.28265,2.927345,0
218,8.14,SS,1,1.00349,-0.15834,2.89758,planned,-0.00783,0.12368,-0.23302,0.367482,0.559855493,0.276604,2.952249,0
219,8.24,SS,1,0.92905,-0.0822,2.7564,planned,-0.03219,0.07169,-0.17416,0.357837,0.557546673,0.26878,2.973543,0
220,8.34,SS,1,0.85342,-0.00681,2.60084,planned,-0.0557,0.02244,-0.12238,0.347329,0.553534232,0.259067,2.991567,0
221,8.44,SS,1,0.77845,0.07269,2.42225,planned,-0.07867,-0.02729,-0.07167,0.33605,0.547888713,0.247443,3.006408,0
222,8.54,SS,1,0.70935,0.18053,2.18003,planned,-0.10543,-0.09155,0.00293,0.324068,0.540329888,0.234513,3.017132,0
223,8.64,SS,1,0.64065,0.28498,1.93054,planned,-0.12913,-0.15147,0.07015,0.311938,0.531052882,0.219757,3.023676,0
224,8.74,SS,1,0.57367,0.38524,1.67023,planned,-0.15191,-0.2049,0.12573,0.299459,0.520268462,0.203478,3.026603,0
225,8.84,SS,1,0.50964,0.48153,1.40072,planned,-0.17433,-0.25466,0.17152,0.286852,0.508186637,0.185722,3.026379,0
226,8.94,SS,1,0.45064,0.58495,1.10207,planned,-0.19721,-0.30753,0.22093,0.274297,0.494852194,0.166938,3.022935,0
227,9.04,SS,1,0.40016,0.71613,0.73964,planned,-0.22413,-0.37551,0.29589,0.262039,0.479999246,0.148201,3.015178,0
228,9.14,SS,1,0.35261,0.83955,0.3774,planned,-0.24741,-0.43396,0.35803,0.250466,0.463896312,0.130062,3.003353,0
229,9.24,SS,1,0.30915,0.95471,0.01388,planned,-0.27024,-0.48708,0.40834,0.239618,0.446816367,0.114041,2.988091,0
230,9.34,SS,1,0.27015,1.06182,-0.35015,planned,-0.29163,-0.53452,0.44757,0.229872,0.429021722,0.102419,2.969907,0
231,9.44,SS,1,0.23808,1.17992,-0.74917,planned,-0.31495,-0.58859,0.49755,0.221449,0.410476524,0.098444,2.948438,0
232,9.54,SS,1,0.214,1.32125,-1.20256,planned,-0.34182,-0.65424,0.57017,0.214511,0.390959807,0.104099,2.922663,0
233,9.64,SS,1,0.19252,1.4499,-1.6431,planned,-0.36493,-0.70907,0.62854,0.209231,0.37078109,0.1184,2.893074,0
234,9.74,SS,1,0.17428,1.56574,-2.07104,planned,-0.38621,-0.75763,0.67553,0.205759,0.350240318,0.139104,2.860248,0
235,9.84,SS,1,0.15911,1.66881,-2.48644,planned,-0.4053,-0.79862,0.71077,0.204176,0.329614563,0.164108,2.82477,0
236,9.94,SS,1,0.14975,1.78787,-2.94127,planned,-0.42773,-0.84991,0.76589,0.20426,0.308746854,0.191447,2.785886,0
237,10.04,SS,1,0.1447,1.92288,-3.43105,planned,-0.45189,-0.90877,0.84073,0.205594,0.287486957,0.219454,2.742734,0
238,10.14,SS,1,0.13952,2.04042,-3.89012,planned,-0.47115,-0.95664,0.90289,0.207949,0.266152403,0.247405,2.695848,0
239,10.24,SS,1,0.13468,2.14055,-4.31842,planned,-0.48753,-0.99709,0.95506,0.211094,0.245024876,0.274842,2.645745,0
240,10.34,SS,1,0.12984,2.22334,-4.7154,planned,-0.50179,-1.03067,0.99896,0.214725,0.224330608,0.301316,2.592921,0
241,10.44,SS,1,0.14322,2.31031,-4.99995,planned,-0.52691,-1.06948,1.04301,0.217919,0.203941992,0.326225,2.537181,0
242,10.54,SS,1,0.18618,2.37107,-4.99999,planned,-0.56289,-1.0922,1.03911,0.220115,0.18408232,0.349672,2.480324,0
243,10.64,SS,1,0.22229,2.41952,-4.99999,planned,-0.58789,-1.1116,1.04121,0.221544,0.164944596,0.370933,2.422907,0
244,10.74,SS,1,0.25175,2.45571,-5.0,planned,-0.60142,-1.12806,1.05561,0.221669,0.146696473,0.389952,2.364545,0
245,10.84,SS,1,0.27644,2.47965,-5.0,planned,-0.61011,-1.13747,1.07017,0.220318,0.129464077,0.406219,2.30524,0
246,10.94,SS,1,0.31242,2.51219,-5.0,planned,-0.62453,-1.15331,1.09704,0.216982,0.113149207,0.418811,2.244429,0
247,11.04,SS,1,0.34599,2.54029,-5.0,planned,-0.63466,-1.16807,1.13379,0.211461,0.097775777,0.426893,2.18194,0
248,11.14,SS,1,0.36889,2.55488,-5.0,planned,-0.63537,-1.17919,1.18154,0.203472,0.083427784,0.429974,2.117503,0
249,11.24,SS,1,0.38947,2.54723,-5.0,planned,-0.63187,-1.18188,1.22378,0.192728,0.070202102,0.427742,2.051295,0
250,11.34,SS,1,0.39875,2.52811,-5.0,planned,-0.62254,-1.18182,1.27539,0.179039,0.058113539,0.419273,1.983165,0
251,11.44,SS,1,0.39455,2.49907,-5.0,planned,-0.60575,-1.18084,1.3429,0.162072,0.047159219,0.403829,1.912562,0
252,11.54,SS,1,0.37675,2.46035,-5.0,planned,-0.58313,-1.1789,1.42539,0.141505,0.037337178,0.380611,1.838849,0
253,11.64,SS,1,0.34479,2.41219,-5.0,planned,-0.55676,-1.16479,1.5279,0.118511,0.028685953,0.350308,1.761343,0
254,11.74,SS,1,0.28799,2.35491,-5.0,planned,-0.53156,-1.14099,1.62109,0.096881,0.021279224,0.315574,1.680248,0
255,11.84,SS,1,0.18537,2.28905,-5.0,planned,-0.48381,-1.12798,1.74041,0.077273,0.015119315,0.277393,1.595095,0
256,11.94,SS,1,0.05577,2.21066,-5.0,planned,-0.42398,-1.11781,1.86608,0.060038,0.010196905,0.237404,1.50496,0
257,12.04,SS,1,-0.08453,2.11746,-5.0,planned,-0.36452,-1.10229,1.96937,0.046258,0.006488311,0.196252,1.410375,0
258,12.14,SS,1,-0.23434,2.01634,-4.99999,planned,-0.30201,-1.08569,2.06308,0.037693,0.003948426,0.154605,1.311846,0
259,12.24,SS,1,-0.38791,1.90816,-4.99999,planned,-0.2364,-1.06792,2.14965,0.036369,0.002531269,0.11422,1.209565,0
260,12.34,SS,1,-0.53992,1.79363,-4.99985,planned,-0.17126,-1.04713,2.22379,0.041836,0.00219143,0.079143,1.10391,0
261,12.44,SS,1,-0.63546,1.61766,-4.51837,planned,-0.12746,-0.98861,2.17452,0.051462,0.00287324,0.06155,0.999329,0
262,12.54,SS,1,-0.71423,1.42976,-3.95666,planned,-0.08902,-0.9245,2.09385,0.062386,0.004426909,0.07169,0.898241,0
263,12.65,DS,1,-1.17395,-1.0963,-0.90473,realized,1.15504,1.07575,0.92743,0.123404,0.011476744,0.156607,0.894955,0
264,12.66,DS,1,0.89768,1.67605,-2.92884,realized,-0.7053,-1.69812,3.13849,0.160397,0.018554355,0.159873,0.878003,0
265,12.67,DS,1,-1.20803,0.29172,-3.5821,realized,1.41007,-0.34677,3.72943,0.184158,0.020376203,0.134361,0.859091,0
266,12.68,DS,1,-3.05274,-0.70853,-4.20976,realized,3.19229,0.65872,4.28563,0.199065,0.019006465,0.100263,0.838248,0
267,12.69,DS,1,-3.95364,-1.27874,-4.08157,realized,4.03195,1.24545,4.11291,0.204195,0.016478652,0.068269,0.819176,0
268,12.7,DS,1,-4.09443,-1.44393,-3.6355,realized,4.12791,1.42568,3.64317,0.200674,0.013860996,0.047651,0.803183,0
269,12.71,DS,1,-3.78884,-1.41098,-3.04167,realized,3.79361,1.40349,3.0402,0.190084,0.011533451,0.049307,0.790688,0
270,12.72,DS,1,-3.27984,-1.28909,-2.46632,realized,3.26855,1.28785,2.46428,0.173997,0.009559084,0.065891,0.781283,0
271,12.73,DS,1,-2.72371,-1.15131,-1.97123,realized,2.70563,1.15272,1.97363,0.153912,0.007903472,0.084389,0.774348,0
272,12.74,DS,1,-2.20498,-1.03217,-1.56668,realized,2.18653,1.03357,1.57604,0.131938,0.006562751,0.099199,0.769311,0
273,12.75,DS,1,-1.77418,-0.95372,-1.22198,realized,1.76124,0.95278,1.23931,0.110024,0.005516984,0.108863,0.765839,0
274,12.76,DS,1,-1.44734,-0.89774,-0.95561,realized,1.44242,0.89352,0.98032,0.088939,0.00471082,0.114673,0.763536,0
275,12.77,DS,1,-1.19323,-0.84078,-0.76321,realized,1.19335,0.83413,0.79312,0.069314,0.004106827,0.118367,0.762025,0
276,12.78,DS,1,-0.98065,-0.78295,-0.61416,realized,0.9823,0.77492,0.64714,0.052476,0.003685147,0.120886,0.761083,0
277,12.79,DS,1,-0.79961,-0.73383,-0.48789,realized,0.80145,0.72487,0.52266,0.040701,0.00342508,0.122569,0.760609,0
278,12.8,DS,1,-0.64991,-0.6975,-0.37752,realized,0.65196,0.68769,0.41331,0.0364,0.00329685,0.123489,0.760549,0
279,12.81,DS,1,-0.53304,-0.67291,-0.28082,realized,0.53574,0.66221,0.31707,0.038909,0.003262547,0.123737,0.760863,0
280,12.82,DS,1,-0.44699,-0.65638,-0.1952,realized,0.45055,0.64484,0.23135,0.044448,0.003282812,0.123494,0.761518,0
281,12.83,DS,1,-0.38524,-0.64344,-0.116,realized,0.38941,0.63122,0.15145,0.049957,0.003321941,0.123024,0.762494,0
282,12.84,DS,1,-0.33789,-0.62831,-0.03994,realized,0.34193,0.6156,0.07404,0.054051,0.003352531,0.122584,0.763772,0
283,12.85,DS,1,-0.29757,-0.60786,0.03252,realized,0.30079,0.59489,-0.00021,0.056337,0.003358428,0.122346,0.765321,0
284,12.86,DS,1,-0.26217,-0.58339,0.09816,realized,0.26422,0.5703,-0.06773,0.056887,0.003334306,0.122356,0.767098,0
285,12.87,DS,1,-0.23355,-0.55892,0.15367,realized,0.23455,0.54577,-0.12493,0.055974,0.003282453,0.12258,0.769058,0
286,12.88,DS,1,-0.21445,-0.53895,0.19836,realized,0.21481,0.52576,-0.17092,0.053925,0.003208675,0.122963,0.771164,0
287,12.89,DS,1,-0.20613,-0.52705,0.23596,realized,0.20629,0.51387,-0.20948,0.051051,0.003118862,0.123472,0.773406,0
288,12.9,DS,1,-0.20742,-0.52718,0.27853,realized,0.20769,0.5141,-0.25287,0.047529,0.003016975,0.124071,0.775837,0
289,12.91,DS,1,-0.21492,-0.53508,0.32597,realized,0.21533,0.52219,-0.30115,0.043508,0.002906426,0.12475,0.778499,0
290,12.92,DS,1,-0.22511,-0.54802,0.38006,realized,0.22554,0.53543,-0.35621,0.03912,0.002790271,0.125501,0.781434,0
291,12.93,DS,1,-0.23486,-0.56305,0.44058,realized,0.23515,0.55082,-0.41782,0.034521,0.002671501,0.126311,0.784676,0
292,12.94,DS,1,-0.24167,-0.57799,0.50732,realized,0.24159,0.56617,-0.48575,0.029894,0.002553011,0.127154,0.788249,0
293,12.95,DS,1,-0.2437,-0.5907,0.57856,realized,0.24307,0.5793,-0.55825,0.025477,0.002437561,0.127987,0.792166,0
294,12.96,DS,1,-0.23994,-0.59954,0.65191,realized,0.23861,0.58852,-0.63284,0.021573,0.002327552,0.128751,0.796424,0
295,12.97,DS,1,-0.23026,-0.60321,0.72396,realized,0.22816,0.5925,-0.70605,0.018546,0.00222478,0.129376,0.800999,0
296,12.98,DS,1,-0.21535,-0.60102,0.79104,realized,0.2125,0.59052,-0.7741,0.016723,0.002130205,0.129791,0.805853,0
297,12.99,DS,1,-0.19649,-0.59282,0.84953,realized,0.193,0.58242,-0.83333,0.016198,0.002043884,0.129935,0.810931,0
298,13.0,DS,1,-0.17522,-0.57903,0.89669,realized,0.17124,0.5686,-0.88096,0.016706,0.001965085,0.129773,0.816167,0
299,13.01,DS,1,-0.15294,-0.56079,0.93187,realized,0.14862,0.55024,-0.91634,0.01777,0.001892539,0.129295,0.821497,0
300,13.02,DS,1,-0.13071,-0.53911,0.9551,realized,0.12617,0.52837,-0.93957,0.018967,0.001824818,0.12851,0.826861,0
301,13.03,DS,1,-0.10925,-0.51507,0.96729,realized,0.1046,0.50408,-0.95158,0.020024,0.001760596,0.127443,0.832204,0
302,13.04,DS,1,-0.08902,-0.48961,0.96982,realized,0.08433,0.47836,-0.95382,0.020802,0.001698823,0.126128,0.837483,0
303,13.05,DS,1,-0.07018,-0.46373,0.96483,realized,0.0655,0.45221,-0.94847,0.021239,0.00163873,0.124602,0.842665,0
304,13.06,DS,1,-0.0528,-0.43809,0.95414,realized,0.04813,0.42631,-0.93737,0.021325,0.001579839,0.122896,0.847726,0
305,13.07,DS,1,-0.03687,-0.41319,0.93928,realized,0.03223,0.40115,-0.92212,0.021077,0.001521911,0.12104,0.852653,0
306,13.08,DS,1,-0.02239,-0.38937,0.92152,realized,0.01779,0.37711,-0.90396,0.020526,0.001464891,0.119055,0.857435,0
307,13.09,DS,1,-0.00939,-0.3669,0.9018,realized,0.00484,0.35442,-0.88385,0.019715,0.00140885,0.116961,0.86207,0
308,13.1,DS,1,0.0021,-0.34592,0.88082,realized,-0.0066,0.33325,-0.86251,0.018691,0.001353943,0.114772,0.866556,0
309,13.11,DS,1,0.01206,-0.32653,0.85909,realized,-0.01648,0.31368,-0.84045,0.017508,0.001300368,0.112501,0.870895,0
310,13.12,DS,1,0.02045,-0.30878,0.83699,realized,-0.02478,0.29577,-0.81804,0.016219,0.001248338,0.110161,0.87509,0
311,13.13,DS,1,0.02725,-0.29266,0.81477,realized,-0.03148,0.27951,-0.79554,0.014883,0.001198054,0.107763,0.879147,0
312,13.14,DS,1,0.03245,-0.27817,0.79263,realized,-0.03656,0.26489,-0.77314,0.013562,0.001149684,0.10532,0.88307,0
313,13.15,DS,1,0.03608,-0.26527,0.77071,realized,-0.04005,0.25187,-0.751,0.01232,0.001103352,0.102846,0.886864,0
314,13.16,DS,1,0.03819,-0.25388,0.74913,realized,-0.04203,0.24039,-0.72923,0.01122,0.001059125,0.100354,0.890537,0
315,13.17,DS,1,0.03888,-0.24394,0.72802,realized,-0.04256,0.23038,-0.70796,0.01032,0.00101701,0.09786,0.894094,0
316,13.18,DS,1,0.03825,-0.23537,0.70748,realized,-0.04179,0.22174,-0.6873,0.009661,0.00097696,0.095377,0.897541,0
317,13.19,DS,1,0.03647,-0.22808,0.68763,realized,-0.03987,0.2144,-0.66735,0.009258,0.000938874,0.09292,0.900885,0
318,13.2,DS,1,0.03369,-0.22195,0.66858,realized,-0.03696,0.20824,-0.64824,0.009092,0.000902615,0.090504,0.904134,0
319,13.21,DS,1,0.03009,-0.2169,0.65043,realized,-0.03323,0.20317,-0.63005,0.009113,0.000868016,0.08814,0.907293,0
320,13.22,DS,1,0.02586,-0.21282,0.63326,realized,-0.02889,0.19908,-0.61288,0.009258,0.000834902,0.085839,0.91037,0
321,13.23,DS,1,0.02116,-0.20959,0.61717,realized,-0.02409,0.19587,-0.59681,0.009462,0.000803096,0.083611,0.913372,0
322,13.24,DS,1,0.01616,-0.20713,0.6022,realized,-0.01902,0.19343,-0.58189,0.009672,0.000772436,0.081463,0.916305,0
323,13.25,DS,1,0.01102,-0.20532,0.58838,realized,-0.01381,0.19165,-0.56813,0.009849,0.000742779,0.079399,0.919177,0
324,13.26,DS,1,0.00587,-0.20406,0.57572,realized,-0.00861,0.19044,-0.55555,0.009967,0.000714011,0.077423,0.921993,0
325,13.27,DS,1,0.00083,-0.20325,0.56418,realized,-0.00353,0.18967,-0.5441,0.010011,0.000686046,0.075536,0.92476,0
326,13.28,DS,1,-0.004,-0.20279,0.55371,realized,0.00133,0.18927,-0.53374,0.009977,0.000658826,0.073737,0.927483,0
327,13.29,DS,1,-0.00854,-0.20258,0.54424,realized,0.00587,0.18911,-0.52439,0.009866,0.000632321,0.072026,0.930167,0
328,13.3,DS,1,-0.01271,-0.20252,0.53569,realized,0.01004,0.18911,-0.51595,0.009684,0.000606521,0.070399,0.932816,0
329,13.31,DS,1,-0.01646,-0.20253,0.52793,realized,0.01378,0.18918,-0.50832,0.009442,0.000581433,0.068852,0.935433,0
330,13.32,DS,1,-0.01974,-0.20252,0.52087,realized,0.01705,0.18923,-0.50137,0.009154,0.000557076,0.067381,0.938022,0
331,13.33,DS,1,-0.02255,-0.20241,0.51436,realized,0.01983,0.18918,-0.49498,0.008832,0.000533475,0.065981,0.940584,0
332,13.34,DS,1,-0.02484,-0.20215,0.50831,realized,0.02209,0.18898,-0.48904,0.008492,0.000510657,0.064646,0.943121,0
333,13.35,DS,1,-0.02664,-0.20167,0.50258,realized,0.02385,0.18855,-0.48342,0.008149,0.000488645,0.063371,0.945633,0
334,13.36,DS,1,-0.02793,-0.20093,0.49706,realized,0.0251,0.18786,-0.478,0.007816,0.000467457,0.06215,0.94812,0
335,13.37,DS,1,-0.02875,-0.19989,0.49166,realized,0.02587,0.18687,-0.47268,0.007504,0.000447105,0.060976,0.950582,0
336,13.38,DS,1,-0.02912,-0.19854,0.48628,realized,0.02619,0.18556,-0.46738,0.007223,0.000427588,0.059844,0.953019,0
337,13.39,DS,1,-0.02906,-0.19686,0.48083,realized,0.02609,0.18391,-0.462,0.006978,0.000408902,0.05875,0.955428,0
338,13.4,DS,1,-0.02863,-0.19484,0.47526,realized,0.02562,0.18192,-0.45648,0.006772,0.000391028,0.057686,0.957808,0
339,13.41,DS,1,-0.02787,-0.1925,0.46951,realized,0.02481,0.1796,-0.45077,0.006603,0.000373946,0.056648,0.960158,0
340,13.42,DS,1,-0.02682,-0.18984,0.46354,realized,0.02373,0.17697,-0.44483,0.006468,0.000357625,0.055633,0.962475,0
341,13.43,DS,1,-0.02554,-0.1869,0.45732,realized,0.02241,0.17403,-0.43863,0.006359,0.000342034,0.054634,0.964758,0
342,13.44,DS,1,-0.02406,-0.18369,0.45083,realized,0.0209,0.17083,-0.43216,0.00627,0.000327136,0.05365,0.967005,0
343,13.45,DS,1,-0.02245,-0.18025,0.44408,realized,0.01927,0.1674,-0.42541,0.006193,0.000312894,0.052676,0.969213,0
344,13.46,DS,1,-0.02075,-0.17662,0.43707,realized,0.01754,0.16376,-0.41839,0.006121,0.000299274,0.05171,0.971382,0
345,13.47,DS,1,-0.019,-0.17281,0.4298,realized,0.01578,0.15995,-0.4111,0.006048,0.00028624,0.05075,0.97351,0
346,13.48,DS,1,-0.01724,-0.16888,0.4223,realized,0.014,0.156,-0.40358,0.00597,0.000273759,0.049794,0.975595,0
347,13.49,DS,1,-0.0155,-0.16486,0.4146,realized,0.01226,0.15197,-0.39585,0.005882,0.000261803,0.04884,0.977636,0
348,13.5,DS,1,-0.01383,-0.16077,0.40671,realized,0.01058,0.14787,-0.38793,0.005784,0.000250344,0.047889,0.979632,0
349,13.51,DS,1,-0.01224,-0.15666,0.39867,realized,0.00899,0.14374,-0.37986,0.005675,0.000239358,0.046938,0.981583,0
350,13.52,DS,1,-0.01076,-0.15255,0.39052,realized,0.00752,0.13961,-0.37167,0.005556,0.000228824,0.045989,0.983487,0
351,13.53,DS,1,-0.0094,-0.14847,0.38229,realized,0.00617,0.13551,-0.3634,0.005428,0.000218723,0.045041,0.985346,0
352,13.54,DS,1,-0.00819,-0.14445,0.37401,realized,0.00497,0.13147,-0.35508,0.005293,0.000209038,0.044096,0.987158,0
353,13.55,DS,1,-0.00713,-0.14051,0.36572,realized,0.00392,0.12751,-0.34675,0.005154,0.000199754,0.043153,0.988925,0
354,13.56,DS,1,-0.00622,-0.13667,0.35745,realized,0.00303,0.12365,-0.33844,0.005014,0.000190856,0.042214,0.990645,0
355,13.57,DS,1,-0.00547,-0.13295,0.34923,realized,0.0023,0.11991,-0.33018,0.004875,0.000182332,0.04128,0.99232,0
356,13.58,DS,1,-0.00488,-0.12935,0.34109,realized,0.00173,0.11629,-0.322,0.00474,0.000174167,0.040353,0.993951,0
357,13.59,DS,1,-0.00444,-0.12589,0.33305,realized,0.00131,0.11282,-0.31394,0.004611,0.00016635,0.039433,0.995539,0
358,13.6,DS,1,-0.00415,-0.12257,0.32515,realized,0.00103,0.10948,-0.30601,0.004489,0.000158867,0.038522,0.997083,0
359,13.61,DS,1,-0.00399,-0.11941,0.31741,realized,0.0009,0.10631,-0.29824,0.004376,0.000151706,0.037622,0.998587,0
360,13.62,DS,1,-0.00395,-0.11639,0.30984,realized,0.00088,0.10328,-0.29065,0.004273,0.000144855,0.036733,1.00005,0
361,13.63,DS,1,-0.00403,-0.11353,0.30246,realized,0.00098,0.10041,-0.28325,0.004178,0.0001383,0.035858,1.001473,0
362,13.64,DS,1,-0.0042,-0.11082,0.29529,realized,0.00117,0.09769,-0.27606,0.004091,0.000132029,0.034997,1.002859,0
363,13.65,DS,1,-0.00445,-0.10825,0.28833,realized,0.00144,0.09511,-0.26909,0.004011,0.000126029,0.034152,1.004209,0
364,13.66,DS,1,-0.00478,-0.10582,0.2816,realized,0.00178,0.09268,-0.26234,0.003938,0.000120288,0.033324,1.005523,0
365,13.67,DS,1,-0.00515,-0.10352,0.27508,realized,0.00217,0.09037,-0.25583,0.003869,0.000114795,0.032512,1.006804,0
366,13.68,DS,1,-0.00556,-0.10134,0.2688,realized,0.00259,0.08819,-0.24954,0.003803,0.000109538,0.03172,1.008052,0
367,13.69,DS,1,-0.00599,-0.09928,0.26274,realized,0.00304,0.08613,-0.24348,0.003738,0.000104506,0.030945,1.009269,0
368,13.7,DS,1,-0.00643,-0.09732,0.25691,realized,0.00349,0.08417,-0.23765,0.003675,9.9689e-05,0.03019,1.010456,0
369,13.71,DS,1,-0.00687,-0.09545,0.25129,realized,0.00393,0.0823,-0.23203,0.00361,9.5078e-05,0.029454,1.011614,0
370,13.72,DS,1,-0.0073,-0.09366,0.24587,realized,0.00436,0.08051,-0.22662,0.003545,9.0664e-05,0.028738,1.012744,0
371,13.73,DS,1,-0.00769,-0.09194,0.24066,realized,0.00477,0.07879,-0.22142,0.003478,8.6438e-05,0.028041,1.013848,0
372,13.74,DS,1,-0.00806,-0.09028,0.23564,realized,0.00513,0.07714,-0.2164,0.00341,8.2392e-05,0.027363,1.014926,0
373,13.75,DS,1,-0.00838,-0.08867,0.23079,realized,0.00546,0.07553,-0.21156,0.00334,7.852e-05,0.026705,1.015979,0
374,13.76,DS,1,-0.00866,-0.0871,0.22611,realized,0.00573,0.07397,-0.20689,0.003269,7.4816e-05,0.026065,1.017008,0
375,13.77,DS,1,-0.00888,-0.08556,0.22157,realized,0.00595,0.07243,-0.20236,0.003197,7.1271e-05,0.025442,1.018013,0
376,13.78,DS,1,-0.00905,-0.08405,0.21718,realized,0.00612,0.07092,-0.19798,0.003125,6.7882e-05,0.024838,1.018996,0
377,13.79,DS,1,-0.00916,-0.08255,0.21291,realized,0.00623,0.06943,-0.19372,0.003052,6.4642e-05,0.02425,1.019957,0
378,13.8,DS,1,-0.00921,-0.08106,0.20875,realized,0.00628,0.06794,-0.18956,0.002981,6.1545e-05,0.023679,1.020896,0
379,13.81,DS,1,-0.00921,-0.07958,0.20469,realized,0.00627,0.06646,-0.18551,0.00291,5.8586e-05,0.023123,1.021814,0
380,13.82,DS,1,-0.00915,-0.07809,0.20071,realized,0.0062,0.06498,-0.18154,0.002841,5.5761e-05,0.022582,1.022711,0
381,13.83,DS,1,-0.00904,-0.07661,0.19682,realized,0.00609,0.0635,-0.17765,0.002774,5.3063e-05,0.022055,1.023588,0
382,13.84,DS,1,-0.00888,-0.07511,0.19299,realized,0.00592,0.06201,-0.17383,0.002708,5.0489e-05,0.021542,1.024444,0
383,13.85,DS,1,-0.00868,-0.07361,0.18922,realized,0.00571,0.06051,-0.17006,0.002645,4.8033e-05,0.021041,1.02528,0
384,13.86,DS,1,-0.00843,-0.07211,0.18549,realized,0.00546,0.059,-0.16634,0.002584,4.5691e-05,0.020552,1.026096,0
385,13.87,DS,1,-0.00815,-0.07059,0.18182,realized,0.00517,0.05749,-0.16266,0.002525,4.3457e-05,0.020075,1.026892,0
386,13.88,DS,1,-0.00783,-0.06907,0.17818,realized,0.00485,0.05596,-0.15902,0.002468,4.1328e-05,0.019608,1.027669,0
387,13.89,DS,1,-0.0075,-0.06754,0.17457,realized,0.0045,0.05443,-0.15541,0.002413,3.9299e-05,0.019152,1.028426,0
388,13.9,DS,1,-0.00714,-0.06601,0.17099,realized,0.00414,0.0529,-0.15183,0.00236,3.7365e-05,0.018705,1.029164,0
389,13.91,DS,1,-0.00677,-0.06448,0.16744,realized,0.00376,0.05137,-0.14828,0.002308,3.5522e-05,0.018267,1.029883,0
390,13.92,DS,1,-0.00638,-0.06294,0.16392,realized,0.00338,0.04983,-0.14476,0.002257,3.3766e-05,0.017837,1.030582,0
391,13.93,DS,1,-0.006,-0.06142,0.16043,realized,0.00298,0.0483,-0.14126,0.002206,3.2093e-05,0.017416,1.031263,0
392,13.94,DS,1,-0.00561,-0.0599,0.15696,realized,0.00259,0.04678,-0.13778,0.002157,3.05e-05,0.017003,1.031924,0
393,13.95,DS,1,-0.00523,-0.05839,0.15352,realized,0.00221,0.04526,-0.13434,0.002108,2.8983e-05,0.016597,1.032567,0
394,13.96,DS,1,-0.00485,-0.05689,0.15011,realized,0.00183,0.04376,-0.13092,0.00206,2.7538e-05,0.016199,1.033191,0
395,13.97,DS,1,-0.00449,-0.05541,0.14673,realized,0.00147,0.04227,-0.12753,0.002012,2.6162e-05,0.015808,1.033796,0
396,13.98,DS,1,-0.00414,-0.05395,0.14339,realized,0.00112,0.04081,-0.12418,0.001965,2.4852e-05,0.015424,1.034384,0
