t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
8.810000,DS,0,0,0.084032601,0.320064112,-0.184775058,0.797713183,0.005449002,-0.002484447,0.000409142,ds_hold,0.102710701,-0.004625239,-0.005555404,-0.000429985,0.000000012,0.000218738,b,2,3,3,2
8.910000,DS,0,0,0.083305062,0.319772120,-0.184560306,0.798325213,0.005225511,-0.002482405,0.000429970,ds_hold,0.101947315,-0.004638305,-0.005546713,-0.000428053,0.000000012,0.000212527,b,2,3,3,2
9.010000,DS,0,0,0.082585449,0.319483064,-0.184385554,0.798904219,0.005025530,-0.002483556,0.000447154,ds_hold,0.101198361,-0.004651299,-0.005538286,-0.000426074,0.000000012,0.000207020,b,2,3,3,2
9.110000,DS,0,0,0.081873640,0.319199457,-0.184247320,0.799453956,0.004847187,-0.002488034,0.000462704,ds_hold,0.100464666,-0.004664218,-0.005530105,-0.000424054,0.000000012,0.000202105,b,2,3,3,2
9.210000,DS,0,0,0.081169510,0.318923202,-0.184142490,0.799977910,0.004689464,-0.002495935,0.000477617,ds_hold,0.099746759,-0.004677060,-0.005522155,-0.000421998,0.000000012,0.000197669,b,2,3,3,2
9.310000,DS,0,0,0.080472942,0.318655471,-0.184068361,0.800479227,0.004552015,-0.002507131,0.000491766,ds_hold,0.099044936,-0.004689824,-0.005514424,-0.000419909,0.000000012,0.000193633,b,2,3,3,2
9.410000,DS,0,0,0.079783818,0.318396719,-0.184022615,0.800960585,0.004434504,-0.002521054,0.000504068,ds_hold,0.098359319,-0.004702510,-0.005506898,-0.000417790,0.000000012,0.000189972,b,2,3,3,2
9.510000,DS,0,0,0.079102024,0.318146799,-0.184003213,0.801424031,0.004335820,-0.002536659,0.000513053,ds_hold,0.097689915,-0.004715116,-0.005499567,-0.000415645,0.000000012,0.000186700,b,2,3,3,2
9.610000,DS,0,0,0.078427449,0.317905155,-0.184008283,0.801870889,0.004253694,-0.002552617,0.000517567,ds_hold,0.097036663,-0.004727641,-0.005492420,-0.000413476,0.000000012,0.000183845,b,2,3,3,2
9.710000,DS,0,0,0.077759987,0.317671041,-0.184036013,0.802301794,0.004184929,-0.002567643,0.000517190,ds_hold,0.096399466,-0.004740082,-0.005485447,-0.000411288,0.000000012,0.000181413,b,2,3,3,2
9.810000,DS,0,0,0.077099533,0.317443695,-0.184084627,0.802716877,0.004126030,-0.002580737,0.000512229,ds_hold,0.095778201,-0.004752435,-0.005478643,-0.000409083,0.000000012,0.000179380,b,2,3,3,2
9.910000,DS,0,0,0.076445987,0.317222420,-0.184152399,0.803116023,0.004073796,-0.002591284,0.000503442,ds_hold,0.095172722,-0.004764697,-0.005471999,-0.000406866,0.000000012,0.000177694,b,2,3,3,2
10.010000,DS,0,0,0.075799251,0.317006620,-0.184237705,0.803499124,0.004025677,-0.002599018,0.000491736,ds_hold,0.094582862,-0.004776862,-0.005465509,-0.000404640,0.000000012,0.000176290,b,2,3,3,2
10.110000,DS,0,0,0.075159230,0.316795787,-0.184339041,0.803866240,0.003979846,-0.002603924,0.000477969,ds_hold,0.094008423,-0.004788925,-0.005459168,-0.000402409,0.000000012,0.000175101,b,2,3,3,2
10.210000,DS,0,0,0.074525831,0.316589498,-0.184455032,0.804217662,0.003935116,-0.002606149,0.000462861,ds_hold,0.093449178,-0.004800880,-0.005452969,-0.000400177,0.000000013,0.000174073,b,2,3,3,2
10.310000,DS,0,0,0.073898965,0.316387402,-0.184584418,0.804553898,0.003890788,-0.002605921,0.000446979,ds_hold,0.092904871,-0.004812723,-0.005446910,-0.000397947,0.000000013,0.000173160,b,2,3,3,2
10.410000,DS,0,0,0.073278541,0.316189213,-0.184726033,0.804875617,0.003846486,-0.002603500,0.000430759,ds_hold,0.092375213,-0.004824447,-0.005440984,-0.000395723,0.000000013,0.000172327,b,2,3,3,2
10.510000,DS,0,0,0.072664475,0.315994706,-0.184878796,0.805183592,0.003802033,-0.002599146,0.000414529,ds_hold,0.091859891,-0.004836049,-0.005435188,-0.000393508,0.000000013,0.000171548,b,2,3,3,2
10.610000,DS,0,0,0.072056680,0.315803700,-0.185041695,0.805478643,0.003757357,-0.002593098,0.000398539,ds_hold,0.091358568,-0.004847524,-0.005429519,-0.000391305,0.000000013,0.000170803,b,2,3,3,2
