t_s,tick,phase,step_index,Hdot_s_x_Nm,Hdot_s_y_Nm,Hdot_s_z_Nm,Hdot_s_proxy_x_Nm,Hdot_s_proxy_y_Nm,Hdot_s_proxy_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,rcom_x_m,rcom_y_m,rcom_z_m,rref_x_m,rref_y_m,rref_z_m,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,torso_pos_x_m,torso_pos_y_m,torso_pos_z_m,torso_pos_ref_x_m,torso_pos_ref_y_m,torso_pos_ref_z_m,torso_ori_err_deg,swing_dist_m,swing_active,swing_arm
24.130000,474,DS_terminal,2,-1.531019e-01,-4.999997e+00,4.999999e+00,1.738511e-01,8.076810e-01,-2.518709e+00,-1.238164e-01,4.894207e-01,-9.259328e-01,-0.026244,0.194396,-0.285318,,,,0.943880,-0.506637,-0.350297,0.999671,-0.332753,-0.269824,-8.243198e-02,-2.410567e-01,1.874452e-01,1.078176,-0.688516,-0.326911,1.076508,-0.688304,-0.326062,0.045951,2.400000,0,a
24.230000,475,DS_terminal,2,3.034837e-01,3.529536e-02,-1.436679e-01,1.885208e-01,-1.720232e-01,-1.535565e-01,-1.245374e-01,4.694821e-01,-9.009846e-01,-0.024556,0.192802,-0.282479,,,,0.943743,-0.506626,-0.350148,0.944503,-0.507006,-0.351016,-1.950897e-01,-5.086098e-01,4.391230e-01,1.078081,-0.688492,-0.326772,1.077762,-0.688593,-0.326676,0.053734,2.400000,0,a
24.330000,476,DS_terminal,2,2.378158e-01,-3.509703e-02,-5.633822e-02,1.133173e-01,-2.056556e-01,-1.450822e-01,-1.256621e-01,4.532160e-01,-8.840453e-01,-0.022959,0.191173,-0.279625,,,,0.943613,-0.506656,-0.350039,0.944503,-0.507006,-0.351016,-2.283731e-01,-4.676715e-01,2.675410e-01,1.077994,-0.688525,-0.326694,1.077897,-0.688509,-0.326601,0.060943,2.400000,0,a
24.430000,477,DS_terminal,2,1.840246e-01,-8.352745e-02,-3.447574e-03,5.753945e-02,-2.257894e-01,-1.384701e-01,-1.267847e-01,4.399369e-01,-8.725135e-01,-0.021452,0.189525,-0.276781,,,,0.943488,-0.506704,-0.349961,0.944503,-0.507006,-0.351016,-2.083071e-01,-3.938970e-01,1.769375e-01,1.077912,-0.688586,-0.326662,1.077816,-0.688582,-0.326576,0.067787,2.400000,0,a
24.530000,478,DS_terminal,2,1.403392e-01,-1.198642e-01,2.638105e-02,1.576922e-02,-2.387963e-01,-1.372217e-01,-1.273920e-01,4.291249e-01,-8.638489e-01,-0.020030,0.187866,-0.273958,,,,0.943368,-0.506758,-0.349906,0.944503,-0.507006,-0.351016,-1.791592e-01,-3.266484e-01,1.286991e-01,1.077835,-0.688658,-0.326664,1.077740,-0.688658,-0.326584,0.074449,2.400000,0,a
24.630000,479,DS_terminal,2,1.076470e-01,-1.462028e-01,4.655596e-02,-1.388346e-02,-2.459089e-01,-1.366598e-01,-1.271375e-01,4.205093e-01,-8.565019e-01,-0.018679,0.186205,-0.271159,,,,0.943251,-0.506814,-0.349868,0.944503,-0.507006,-0.351016,-1.471861e-01,-2.658298e-01,1.025955e-01,1.077761,-0.688734,-0.326689,1.077670,-0.688735,-0.326616,0.080996,2.400000,0,a
24.730000,480,DS_terminal,2,8.552265e-02,-1.632345e-01,6.331891e-02,-3.362371e-02,-2.480350e-01,-1.350242e-01,-1.259385e-01,4.137641e-01,-8.496342e-01,-0.017388,0.184547,-0.268386,,,,0.943139,-0.506869,-0.349842,0.944503,-0.507006,-0.351016,-1.164239e-01,-2.133769e-01,8.942318e-02,1.077691,-0.688811,-0.326729,1.077604,-0.688811,-0.326662,0.087407,2.400000,0,a
24.830000,481,DS_terminal,2,7.281649e-02,-1.721527e-01,7.954682e-02,-4.547509e-02,-2.461642e-01,-1.320867e-01,-1.238837e-01,4.085099e-01,-8.428268e-01,-0.016144,0.182900,-0.265637,,,,0.943032,-0.506924,-0.349824,0.944503,-0.507006,-0.351016,-8.971635e-02,-1.706966e-01,8.323877e-02,1.077626,-0.688888,-0.326777,1.077543,-0.688887,-0.326717,0.093617,2.400000,0,a
24.930000,482,DS_terminal,2,6.792233e-02,-1.744176e-01,9.655413e-02,-5.127276e-02,-2.412296e-01,-1.279115e-01,-1.211597e-01,4.043528e-01,-8.359136e-01,-0.014937,0.181267,-0.262912,,,,0.942929,-0.506979,-0.349810,0.944503,-0.507006,-0.351016,-6.868794e-02,-1.381107e-01,7.997082e-02,1.077563,-0.688965,-0.326829,1.077486,-0.688963,-0.326774,0.099550,2.400000,0,a
25.030000,483,SS,3,-1.038413e-01,-1.081295e+00,9.853184e-01,-4.896919e-02,-2.155653e-01,-1.216227e-01,-1.115730e-01,4.085333e-01,-8.393955e-01,-0.013733,0.179665,-0.260236,-1.882653e-03,3.345743e-04,1.261904e-03,0.942846,-0.507024,-0.349802,0.958729,-0.506928,-0.348649,2.308467e-01,3.515940e-01,-1.550727e-01,1.077535,-0.689030,-0.326866,1.077572,-0.688965,-0.326829,0.006880,0.799905,1,a
25.130000,484,SS,3,4.799827e-02,-1.143634e+00,1.180128e+00,1.187934e-01,-1.200185e-01,-1.128920e-01,-1.012456e-01,4.239716e-01,-8.504204e-01,-0.012490,0.178150,-0.257645,,,,0.942885,-0.507077,-0.349802,0.962348,-0.506881,-0.348411,1.118131e-01,4.430591e-01,-5.725765e-01,1.077613,-0.689076,-0.326869,1.077642,-0.688964,-0.326829,0.011469,0.799646,1,a
25.230000,485,SS,3,1.682037e-01,-1.179097e+00,1.376750e+00,2.491755e-01,-2.866494e-02,-7.273361e-02,-9.442860e-02,4.411546e-01,-8.741203e-01,-0.011261,0.176735,-0.255199,,,,0.943077,-0.507115,-0.349807,0.965968,-0.506835,-0.348172,1.010231e-01,5.226423e-01,-7.059974e-01,1.077853,-0.689094,-0.326845,1.077838,-0.688962,-0.326829,0.016296,0.799207,1,a
25.330000,486,SS,3,2.544289e-01,-1.224794e+00,1.482792e+00,3.510212e-01,5.210808e-02,-1.078424e-01,-8.722455e-02,4.622449e-01,-9.013185e-01,-0.010058,0.175436,-0.252926,,,,0.943462,-0.507136,-0.349818,0.969883,-0.506784,-0.347924,1.025397e-01,5.804809e-01,-7.748445e-01,1.078304,-0.689085,-0.326798,1.078218,-0.688959,-0.326828,0.021083,0.798538,1,a
25.430000,487,SS,3,3.331474e-01,-1.326022e+00,1.667495e+00,4.461258e-01,1.214915e-01,-1.260091e-01,-8.049273e-02,4.865454e-01,-9.341508e-01,-0.008890,0.174262,-0.250848,,,,0.944078,-0.507144,-0.349839,0.975558,-0.506711,-0.347615,9.192547e-02,6.672992e-01,-9.239360e-01,1.079013,-0.689050,-0.326735,1.078837,-0.688952,-0.326826,0.025452,0.797580,1,a
25.530000,488,SS,3,4.049626e-01,-1.419393e+00,1.822977e+00,5.353453e-01,1.832253e-01,-1.478539e-01,-7.424064e-02,5.148438e-01,-9.736373e-01,-0.007768,0.173230,-0.248993,,,,0.944967,-0.507137,-0.349872,0.981234,-0.506638,-0.347306,8.539473e-02,7.403859e-01,-1.044585e+00,1.080025,-0.688988,-0.326658,1.079744,-0.688943,-0.326824,0.029440,0.796273,1,a
25.630000,489,SS,3,4.714672e-01,-1.500154e+00,1.947633e+00,6.205522e-01,2.397215e-01,-1.707223e-01,-6.827953e-02,5.462518e-01,-1.018116e+00,-0.006703,0.172351,-0.247385,,,,0.946165,-0.507113,-0.349920,0.986909,-0.506565,-0.346998,8.224873e-02,8.010998e-01,-1.140192e+00,1.081382,-0.688898,-0.326571,1.080985,-0.688930,-0.326821,0.033026,0.794562,1,a
25.730000,490,SS,3,5.341573e-01,-1.570415e+00,2.045067e+00,7.030584e-01,2.901014e-01,-1.931796e-01,-6.257986e-02,5.806514e-01,-1.067291e+00,-0.005700,0.171635,-0.246043,,,,0.947701,-0.507073,-0.349984,0.992584,-0.506492,-0.346689,7.939666e-02,8.593557e-01,-1.230802e+00,1.083119,-0.688779,-0.326477,1.082598,-0.688913,-0.326817,0.036171,0.792398,1,a
25.830000,491,SS,3,5.932413e-01,-1.629387e+00,2.114807e+00,7.830793e-01,3.347712e-01,-2.150140e-01,-5.710515e-02,6.178246e-01,-1.120713e+00,-0.004764,0.171091,-0.244985,,,,0.949605,-0.507017,-0.350065,0.998259,-0.506418,-0.346381,7.808276e-02,9.105733e-01,-1.307007e+00,1.085267,-0.688630,-0.326378,1.084621,-0.688892,-0.326812,0.038871,0.789735,1,a
25.930000,492,SS,3,6.484253e-01,-1.714313e+00,2.210592e+00,8.606078e-01,3.745297e-01,-2.366729e-01,-5.180142e-02,6.577521e-01,-1.178098e+00,-0.003899,0.170729,-0.244226,,,,0.951902,-0.506943,-0.350165,1.005143,-0.506348,-0.346065,7.792644e-02,9.658845e-01,-1.382641e+00,1.087857,-0.688452,-0.326277,1.087084,-0.688867,-0.326805,0.041123,0.786534,1,a
26.030000,493,SS,3,6.998996e-01,-1.801262e+00,2.299535e+00,9.354725e-01,4.097757e-01,-2.577847e-01,-4.664476e-02,7.003251e-01,-1.239144e+00,-0.003108,0.170556,-0.243779,,,,0.954615,-0.506852,-0.350283,1.012505,-0.506279,-0.345746,7.867457e-02,1.014438e+00,-1.445632e+00,1.090914,-0.688245,-0.326176,1.090016,-0.688836,-0.326798,0.042934,0.782760,1,a
26.130000,494,SS,3,7.476545e-01,-1.874707e+00,2.359779e+00,1.007426e+00,4.407141e-01,-2.785507e-01,-4.158149e-02,7.452228e-01,-1.303217e+00,-0.002394,0.170578,-0.243655,,,,0.957764,-0.506743,-0.350421,1.019867,-0.506210,-0.345426,8.064314e-02,1.054847e+00,-1.493279e+00,1.094461,-0.688008,-0.326075,1.093441,-0.688801,-0.326789,0.044316,0.778381,1,a
26.230000,495,SS,3,7.916882e-01,-1.935151e+00,2.392099e+00,1.076296e+00,4.671216e-01,-2.989686e-01,-3.656344e-02,7.921642e-01,-1.369743e+00,-0.001755,0.170802,-0.243862,,,,0.961365,-0.506619,-0.350576,1.027229,-0.506141,-0.345107,8.356181e-02,1.088843e+00,-1.528333e+00,1.098516,-0.687741,-0.325975,1.097377,-0.688760,-0.326780,0.045292,0.773374,1,a
26.330000,496,SS,3,8.319540e-01,-1.983084e+00,2.397419e+00,1.141854e+00,4.887648e-01,-3.189083e-01,-3.154840e-02,8.408882e-01,-1.438196e+00,-0.001192,0.171232,-0.244404,,,,0.965430,-0.506478,-0.350750,1.034591,-0.506072,-0.344788,8.732319e-02,1.116377e+00,-1.551022e+00,1.103092,-0.687446,-0.325878,1.101841,-0.688713,-0.326768,0.045887,0.767719,1,a
26.430000,497,SS,3,8.687124e-01,-2.029249e+00,2.392633e+00,1.203843e+00,5.056591e-01,-3.383660e-01,-2.650176e-02,8.911983e-01,-1.508141e+00,-0.000703,0.171869,-0.245286,,,,0.969970,-0.506323,-0.350940,1.042334,-0.506012,-0.344481,9.168114e-02,1.140618e+00,-1.565620e+00,1.108202,-0.687124,-0.325784,1.106845,-0.688661,-0.326756,0.046135,0.761400,1,a
26.530000,498,SS,3,9.023607e-01,-2.088767e+00,2.401898e+00,1.261985e+00,5.182593e-01,-3.574367e-01,-2.140927e-02,9.430160e-01,-1.579328e+00,-0.000285,0.172717,-0.246507,,,,0.974990,-0.506154,-0.351145,1.051015,-0.505973,-0.344203,9.621952e-02,1.164688e+00,-1.576690e+00,1.113853,-0.686775,-0.325694,1.112399,-0.688604,-0.326742,0.046065,0.754405,1,a
26.630000,499,SS,3,9.319366e-01,-2.135627e+00,2.386281e+00,1.315945e+00,5.266815e-01,-3.759082e-01,-1.625539e-02,9.960979e-01,-1.651327e+00,0.000063,0.173777,-0.248067,,,,0.980497,-0.505972,-0.351364,1.059696,-0.505934,-0.343925,1.010077e-01,1.179155e+00,-1.573264e+00,1.120051,-0.686402,-0.325608,1.118509,-0.688540,-0.326727,0.045712,0.746727,1,a
26.730000,500,SS,3,9.573266e-01,-2.170358e+00,2.346783e+00,1.365443e+00,5.308140e-01,-3.938456e-01,-1.101101e-02,1.050104e+00,-1.723559e+00,0.000347,0.175050,-0.249963,,,,0.986492,-0.505779,-0.351595,1.068378,-0.505896,-0.343646,1.061654e-01,1.187108e+00,-1.558770e+00,1.126799,-0.686005,-0.325525,1.125175,-0.688471,-0.326710,0.045111,0.738362,1,a
26.830000,501,SS,3,9.785236e-01,-2.193972e+00,2.284946e+00,1.410274e+00,5.303050e-01,-4.112314e-01,-5.659175e-03,1.104775e+00,-1.795586e+00,0.000569,0.176533,-0.252189,,,,0.992973,-0.505576,-0.351836,1.077059,-0.505857,-0.343368,1.114067e-01,1.188967e+00,-1.534602e+00,1.134094,-0.685587,-0.325447,1.132399,-0.688396,-0.326692,0.044298,0.729311,1,a
26.930000,502,SS,3,9.955112e-01,-2.207241e+00,2.202232e+00,1.450242e+00,5.249356e-01,-4.279421e-01,-1.861860e-04,1.159846e+00,-1.866977e+00,0.000735,0.178225,-0.254738,,,,0.999938,-0.505366,-0.352085,1.085740,-0.505818,-0.343090,1.166775e-01,1.184772e+00,-1.501080e+00,1.141932,-0.685149,-0.325373,1.140177,-0.688316,-0.326672,0.043308,0.719579,1,a
27.030000,503,SS,3,1.010355e+00,-2.227933e+00,2.130794e+00,1.485191e+00,5.150008e-01,-4.441334e-01,5.397788e-03,1.215180e+00,-1.937495e+00,0.000848,0.180123,-0.257602,,,,1.007379,-0.505149,-0.352340,1.095241,-0.505823,-0.342881,1.214254e-01,1.180750e+00,-1.466459e+00,1.150308,-0.684693,-0.325304,1.148502,-0.688229,-0.326651,0.042172,0.709174,1,a
27.130000,504,SS,3,1.021311e+00,-2.241465e+00,2.045920e+00,1.514963e+00,5.007901e-01,-4.595999e-01,1.107896e-02,1.270586e+00,-2.006870e+00,0.000915,0.182222,-0.260769,,,,1.015289,-0.504929,-0.352599,1.104876,-0.505834,-0.342684,1.256529e-01,1.169105e+00,-1.422162e+00,1.159211,-0.684222,-0.325238,1.157365,-0.688137,-0.326629,0.040922,0.698105,1,a
27.230000,505,SS,3,1.027977e+00,-2.245544e+00,1.943868e+00,1.539367e+00,4.823329e-01,-4.743393e-01,1.685991e-02,1.325759e+00,-2.074667e+00,0.000940,0.184518,-0.264229,,,,1.023657,-0.504706,-0.352859,1.114510,-0.505846,-0.342487,1.296751e-01,1.151410e+00,-1.369516e+00,1.168631,-0.683737,-0.325177,1.166755,-0.688040,-0.326606,0.039584,0.686387,1,a
27.330000,506,SS,3,1.030417e+00,-2.241223e+00,1.826316e+00,1.558330e+00,4.594321e-01,-4.884264e-01,2.273756e-02,1.380455e+00,-2.140551e+00,0.000928,0.187005,-0.267968,,,,1.032472,-0.504482,-0.353118,1.124144,-0.505857,-0.342289,1.333042e-01,1.128433e+00,-1.310132e+00,1.178553,-0.683242,-0.325119,1.176658,-0.687937,-0.326581,0.038182,0.674038,1,a
27.430000,507,SS,3,1.028740e+00,-2.229360e+00,1.694942e+00,1.571836e+00,4.320067e-01,-5.017932e-01,2.870528e-02,1.434434e+00,-2.204209e+00,0.000885,0.189675,-0.271971,,,,1.041718,-0.504260,-0.353374,1.133778,-0.505869,-0.342092,1.364994e-01,1.100263e+00,-1.244403e+00,1.188962,-0.682738,-0.325066,1.187057,-0.687829,-0.326555,0.036740,0.661078,1,a
27.530000,508,SS,3,1.024469e+00,-2.212897e+00,1.558673e+00,1.579915e+00,4.001790e-01,-5.144784e-01,3.474356e-02,1.487488e+00,-2.265392e+00,0.000816,0.192522,-0.276223,,,,1.051379,-0.504042,-0.353624,1.143667,-0.505908,-0.341942,1.389548e-01,1.068655e+00,-1.174998e+00,1.199838,-0.682228,-0.325016,1.197934,-0.687716,-0.326527,0.035275,0.647530,1,a
27.630000,509,SS,3,1.018176e+00,-2.192810e+00,1.421244e+00,1.582633e+00,3.643527e-01,-5.264871e-01,4.082063e-02,1.539436e+00,-2.323913e+00,0.000727,0.195537,-0.280706,,,,1.061437,-0.503829,-0.353867,1.153889,-0.505983,-0.341852,1.404330e-01,1.033413e+00,-1.102323e+00,1.211161,-0.681713,-0.324971,1.209269,-0.687599,-0.326499,0.033801,0.633418,1,a
27.730000,510,SS,3,1.008114e+00,-2.166585e+00,1.274550e+00,1.580025e+00,3.248689e-01,-5.377657e-01,4.691559e-02,1.590065e+00,-2.379544e+00,0.000622,0.198711,-0.285403,,,,1.071872,-0.503624,-0.354100,1.164111,-0.506057,-0.341763,1.412133e-01,9.927307e-01,-1.024174e+00,1.222910,-0.681197,-0.324929,1.221039,-0.687477,-0.326469,0.032331,0.618771,1,a
27.830000,511,SS,3,9.943882e-01,-2.135008e+00,1.120173e+00,1.572135e+00,2.818503e-01,-5.483901e-01,5.301307e-02,1.639159e+00,-2.432049e+00,0.000506,0.202034,-0.290295,,,,1.082664,-0.503428,-0.354322,1.174333,-0.506132,-0.341674,1.413927e-01,9.480601e-01,-9.422025e-01,1.235060,-0.680682,-0.324890,1.233219,-0.687350,-0.326439,0.030874,0.603618,1,a
27.930000,512,SS,3,9.771972e-01,-2.098872e+00,9.597955e-01,1.559110e+00,2.354623e-01,-5.584000e-01,5.909342e-02,1.686529e+00,-2.481240e+00,0.000385,0.205496,-0.295363,,,,1.093790,-0.503243,-0.354530,1.184555,-0.506206,-0.341585,1.408670e-01,8.995346e-01,-8.570187e-01,1.247587,-0.680169,-0.324855,1.245785,-0.687220,-0.326407,0.029436,0.587991,1,a
28.030000,513,SS,3,9.567731e-01,-2.058832e+00,7.950588e-01,1.541134e+00,1.859660e-01,-5.678081e-01,6.513464e-02,1.731989e+00,-2.526949e+00,0.000263,0.209086,-0.300588,,,,1.105226,-0.503071,-0.354724,1.194778,-0.506281,-0.341496,1.396040e-01,8.474745e-01,-7.692122e-01,1.260462,-0.679662,-0.324824,1.258709,-0.687086,-0.326375,0.028021,0.571924,1,a
28.130000,514,SS,3,9.368795e-01,-2.006761e+00,6.263366e-01,1.518422e+00,1.337783e-01,-5.766819e-01,7.108956e-02,1.775323e+00,-2.569018e+00,0.000144,0.212791,-0.305947,,,,1.116948,-0.502913,-0.354900,1.205224,-0.506424,-0.341528,1.370441e-01,7.917898e-01,-6.795952e-01,1.273659,-0.679161,-0.324796,1.271961,-0.686948,-0.326342,0.026634,0.555453,1,a
28.230000,515,SS,3,9.141240e-01,-1.951666e+00,4.564198e-01,1.491189e+00,7.951568e-02,-5.849662e-01,7.692554e-02,1.816388e+00,-2.607354e+00,0.000033,0.216601,-0.311421,,,,1.128928,-0.502771,-0.355059,1.215670,-0.506566,-0.341559,1.335310e-01,7.329048e-01,-5.885020e-01,1.287147,-0.678670,-0.324772,1.285513,-0.686808,-0.326308,0.025275,0.538614,1,a
28.330000,516,SS,3,8.885911e-01,-1.894128e+00,2.868497e-01,1.459533e+00,2.357629e-02,-5.926606e-01,8.261425e-02,1.855038e+00,-2.641860e+00,-0.000066,0.220503,-0.316987,,,,1.141142,-0.502646,-0.355199,1.226115,-0.506708,-0.341591,1.292403e-01,6.716893e-01,-4.966638e-01,1.300896,-0.678189,-0.324751,1.299332,-0.686664,-0.326273,0.023947,0.521445,1,a
28.430000,517,SS,3,8.604561e-01,-1.834707e+00,1.191601e-01,1.423654e+00,-3.357273e-02,-5.997988e-01,8.812534e-02,1.891142e+00,-2.672468e+00,-0.000151,0.224483,-0.322624,,,,1.153561,-0.502540,-0.355319,1.236561,-0.506850,-0.341622,1.240772e-01,6.083167e-01,-4.046574e-01,1.314875,-0.677722,-0.324734,1.313387,-0.686519,-0.326238,0.022650,0.503987,1,a
28.530000,518,SS,3,8.299054e-01,-1.773891e+00,-4.512393e-02,1.383784e+00,-9.138295e-02,-6.063633e-01,9.342638e-02,1.924588e+00,-2.699140e+00,-0.000217,0.228530,-0.328312,,,,1.166156,-0.502454,-0.355418,1.247007,-0.506992,-0.341653,1.180574e-01,5.437377e-01,-3.135102e-01,1.329051,-0.677270,-0.324720,1.327644,-0.686371,-0.326202,0.021387,0.486280,1,a
28.630000,519,SS,3,7.991060e-01,-1.700067e+00,-2.149381e-01,1.340170e+00,-1.493077e-01,-6.121955e-01,9.846765e-02,1.955204e+00,-2.721801e+00,-0.000263,0.232629,-0.334027,,,,1.178901,-0.502389,-0.355495,1.257372,-0.507171,-0.341752,1.106383e-01,4.747122e-01,-2.207316e-01,1.343391,-0.676834,-0.324709,1.342071,-0.686221,-0.326166,0.020162,0.468366,1,a
28.730000,520,SS,3,7.676270e-01,-1.616879e+00,-3.858589e-01,1.293029e+00,-2.067560e-01,-6.170832e-01,1.031997e-01,1.982793e+00,-2.740357e+00,-0.000286,0.236768,-0.339748,,,,1.191765,-0.502345,-0.355551,1.267677,-0.507376,-0.341901,1.021381e-01,4.030804e-01,-1.279165e-01,1.357862,-0.676416,-0.324701,1.356632,-0.686070,-0.326129,0.018980,0.450287,1,a
28.830000,521,SS,3,7.340191e-01,-1.533876e+00,-5.486985e-01,1.242478e+00,-2.631611e-01,-6.211412e-01,1.075844e-01,2.007274e+00,-2.754818e+00,-0.000284,0.240932,-0.345453,,,,1.204718,-0.502323,-0.355584,1.277983,-0.507582,-0.342049,9.272200e-02,3.309555e-01,-3.732682e-02,1.372430,-0.676019,-0.324697,1.371292,-0.685918,-0.326092,0.017848,0.432086,1,a
28.930000,522,SS,3,6.983286e-01,-1.451479e+00,-7.020566e-01,1.188661e+00,-3.178666e-01,-6.242937e-01,1.115799e-01,2.028563e+00,-2.765219e+00,-0.000255,0.245107,-0.351120,,,,1.217731,-0.502324,-0.355595,1.288289,-0.507787,-0.342198,8.236301e-02,2.576468e-01,5.151632e-02,1.387060,-0.675642,-0.324696,1.386017,-0.685765,-0.326055,0.016769,0.413806,1,a
29.030000,523,SS,3,6.606015e-01,-1.370130e+00,-8.446718e-01,1.131745e+00,-3.702082e-01,-6.265461e-01,1.151471e-01,2.046552e+00,-2.771568e+00,-0.000200,0.249280,-0.356729,,,,1.230774,-0.502349,-0.355584,1.298594,-0.507993,-0.342346,7.121203e-02,1.827097e-01,1.391674e-01,1.401718,-0.675288,-0.324699,1.400771,-0.685612,-0.326018,0.015743,0.395492,1,a
29.130000,524,SS,3,6.213115e-01,-1.285892e+00,-9.804499e-01,1.071911e+00,-4.196840e-01,-6.280855e-01,1.182530e-01,2.061108e+00,-2.773851e+00,-0.000117,0.253437,-0.362259,,,,1.243816,-0.502396,-0.355552,1.308825,-0.508205,-0.342510,5.943788e-02,1.055055e-01,2.263542e-01,1.416369,-0.674958,-0.324704,1.415518,-0.685459,-0.325981,0.014760,0.377187,1,a
29.230000,525,SS,3,5.825546e-01,-1.178029e+00,-1.132072e+00,1.009402e+00,-4.662834e-01,-6.289893e-01,1.208719e-01,2.072023e+00,-2.771970e+00,-0.000005,0.257562,-0.367688,,,,1.256827,-0.502467,-0.355499,1.318626,-0.508461,-0.342756,4.713990e-02,2.281987e-02,3.167358e-01,1.430979,-0.674652,-0.324713,1.430222,-0.685306,-0.325944,0.013805,0.358934,1,a
29.330000,526,SS,3,5.421425e-01,-1.074484e+00,-1.268856e+00,9.445848e-01,-5.101317e-01,-6.290881e-01,1.229981e-01,2.079257e+00,-2.765954e+00,0.000134,0.261641,-0.372995,,,,1.269775,-0.502561,-0.355425,1.328427,-0.508717,-0.343003,3.489528e-02,-5.574612e-02,4.009393e-01,1.445513,-0.674372,-0.324725,1.444849,-0.685155,-0.325908,0.012855,0.340779,1,a
29.430000,527,SS,3,5.002753e-01,-9.759323e-01,-1.389605e+00,8.777428e-01,-5.508653e-01,-6.284027e-01,1.246074e-01,2.083004e+00,-2.756129e+00,0.000302,0.265660,-0.378161,,,,1.282631,-0.502678,-0.355332,1.338228,-0.508972,-0.343250,2.174021e-02,-1.306848e-01,4.778745e-01,1.459936,-0.674119,-0.324740,1.459363,-0.685004,-0.325871,0.011914,0.322763,1,a
29.530000,528,SS,3,4.571523e-01,-8.820867e-01,-1.492704e+00,8.092377e-01,-5.876410e-01,-6.255623e-01,1.256475e-01,2.083257e+00,-2.742648e+00,0.000497,0.269606,-0.383167,,,,1.295364,-0.502817,-0.355220,1.348029,-0.509228,-0.343497,7.540390e-03,-2.064703e-01,5.521545e-01,1.474215,-0.673894,-0.324758,1.473729,-0.684855,-0.325835,0.011007,0.304930,1,a
29.630000,529,SS,3,4.126550e-01,-7.931653e-01,-1.577251e+00,7.391494e-01,-6.196256e-01,-6.204505e-01,1.260821e-01,2.079973e+00,-2.725598e+00,0.000719,0.273466,-0.387996,,,,1.307947,-0.502978,-0.355090,1.357830,-0.509483,-0.343744,-7.214946e-03,-2.814629e-01,6.228056e-01,1.488317,-0.673696,-0.324778,1.487913,-0.684708,-0.325800,0.010152,0.287321,1,a
29.730000,530,SS,3,3.680399e-01,-6.818876e-01,-1.677430e+00,6.676365e-01,-6.465728e-01,-6.130257e-01,1.258891e-01,2.072989e+00,-2.704927e+00,0.000965,0.277227,-0.392630,,,,1.320352,-0.503159,-0.354944,1.367004,-0.509760,-0.344038,-2.237698e-02,-3.630253e-01,6.979617e-01,1.502210,-0.673528,-0.324801,1.501882,-0.684563,-0.325765,0.009377,0.269979,1,a
29.830000,531,SS,3,3.226814e-01,-5.671153e-01,-1.770131e+00,5.950506e-01,-6.688083e-01,-6.028431e-01,1.250667e-01,2.062184e+00,-2.680571e+00,0.001235,0.280876,-0.397051,,,,1.332550,-0.503360,-0.354783,1.375936,-0.510044,-0.344350,-3.736203e-02,-4.430158e-01,7.697177e-01,1.515862,-0.673388,-0.324827,1.515603,-0.684420,-0.325730,0.008695,0.252943,1,a
29.930000,532,SS,3,2.762228e-01,-4.608430e-01,-1.840908e+00,5.216515e-01,-6.861735e-01,-5.903606e-01,1.236044e-01,2.047675e+00,-2.652759e+00,0.001527,0.284398,-0.401243,,,,1.344514,-0.503580,-0.354608,1.384867,-0.510329,-0.344661,-5.260629e-02,-5.191729e-01,8.344776e-01,1.529241,-0.673279,-0.324855,1.529044,-0.684281,-0.325696,0.008121,0.236254,1,a
30.030000,533,SS,3,2.288098e-01,-3.632732e-01,-1.888976e+00,4.477476e-01,-6.981131e-01,-5.752141e-01,1.214893e-01,2.029547e+00,-2.621703e+00,0.001839,0.287782,-0.405190,,,,1.356216,-0.503818,-0.354421,1.393798,-0.510613,-0.344973,-6.786682e-02,-5.926811e-01,8.940719e-01,1.542317,-0.673199,-0.324884,1.542175,-0.684145,-0.325663,0.007673,0.219949,1,a
30.130000,534,SS,3,1.805595e-01,-2.747330e-01,-1.913876e+00,3.736252e-01,-7.041454e-01,-5.573982e-01,1.187217e-01,2.007885e+00,-2.587583e+00,0.002170,0.291017,-0.408879,,,,1.367632,-0.504072,-0.354224,1.402729,-0.510897,-0.345285,-8.292889e-02,-6.631094e-01,9.484518e-01,1.555062,-0.673149,-0.324916,1.554965,-0.684012,-0.325631,0.007364,0.204064,1,a
30.230000,535,SS,3,1.317565e-01,-1.827536e-01,-1.933377e+00,2.996253e-01,-7.040877e-01,-5.369050e-01,1.153170e-01,1.982683e+00,-2.550468e+00,0.002515,0.294091,-0.412296,,,,1.378738,-0.504341,-0.354019,1.411299,-0.511182,-0.345602,-9.734185e-02,-7.340860e-01,1.002355e+00,1.567450,-0.673129,-0.324949,1.567388,-0.683883,-0.325600,0.007210,0.188635,1,a
30.330000,536,SS,3,8.284371e-02,-7.056083e-02,-1.972455e+00,2.261958e-01,-6.986824e-01,-5.135958e-01,1.113267e-01,1.953814e+00,-2.510220e+00,0.002875,0.296992,-0.415428,,,,1.389510,-0.504623,-0.353806,1.418993,-0.511466,-0.345933,-1.103360e-01,-8.087558e-01,1.060742e+00,1.579452,-0.673139,-0.324983,1.579415,-0.683758,-0.325570,0.007217,0.173695,1,a
