tick,t_s,phase,step_index,Hdot_s_x,Hdot_s_y,Hdot_s_z,Hdot_s_source,tau_w_x,tau_w_y,tau_w_z,dq_joint_norm,T_kin,L_com_norm,hw_norm,settle_exit
397,17.69,DS,2,0.37348,0.32448,0.39657,realized,-0.36612,-0.34026,-0.37639,0.005849,5.1428e-05,0.014833,1.283702,0
398,17.7,DS,2,0.35815,0.32303,0.36577,realized,-0.35061,-0.33887,-0.34539,0.00552,4.6848e-05,0.013894,1.284565,0
399,17.71,DS,2,0.34312,0.32071,0.33608,realized,-0.33539,-0.3366,-0.31552,0.005221,4.2758e-05,0.013001,1.285299,0
400,17.72,DS,2,0.32839,0.3176,0.3077,realized,-0.32047,-0.33351,-0.28695,0.004949,3.9107e-05,0.012155,1.285911,0
401,17.73,DS,2,0.31399,0.31375,0.28073,realized,-0.30588,-0.32969,-0.25982,0.0047,3.585e-05,0.011354,1.28641,0
402,17.74,DS,2,0.29993,0.30924,0.25527,realized,-0.29163,-0.32519,-0.2342,0.004471,3.2944e-05,0.010599,1.286803,0
403,17.75,DS,2,0.2862,0.30413,0.23135,realized,-0.27772,-0.32008,-0.21013,0.00426,3.0351e-05,0.009886,1.287097,0
404,17.76,DS,2,0.27282,0.29848,0.20898,realized,-0.26415,-0.31443,-0.18762,0.004062,2.8035e-05,0.009214,1.287301,0
405,17.77,DS,2,0.25979,0.29235,0.18813,realized,-0.25093,-0.3083,-0.16665,0.003876,2.5965e-05,0.008581,1.287423,0
406,17.78,DS,2,0.24709,0.28581,0.16876,realized,-0.23805,-0.30175,-0.14715,0.0037,2.4113e-05,0.007985,1.287468,0
407,17.79,DS,2,0.23473,0.27889,0.15079,realized,-0.22551,-0.29482,-0.12907,0.003533,2.2456e-05,0.007425,1.287445,0
408,17.8,DS,2,0.22271,0.27165,0.13415,realized,-0.21331,-0.28757,-0.11232,0.003375,2.097e-05,0.006898,1.28736,0
409,17.81,DS,2,0.21101,0.26414,0.11874,realized,-0.20144,-0.28004,-0.09681,0.003225,1.9637e-05,0.006404,1.287218,0
410,17.82,DS,2,0.19963,0.25639,0.10448,realized,-0.18989,-0.27227,-0.08245,0.003084,1.844e-05,0.00594,1.287026,0
411,17.83,DS,2,0.18857,0.24845,0.09127,realized,-0.17866,-0.26431,-0.06915,0.002952,1.7363e-05,0.005508,1.286787,0
412,17.84,DS,2,0.17782,0.24035,0.07903,realized,-0.16775,-0.25619,-0.05682,0.002829,1.6394e-05,0.005105,1.286507,0
413,17.85,DS,2,0.16738,0.23213,0.06765,realized,-0.15714,-0.24794,-0.04536,0.002713,1.5521e-05,0.004734,1.28619,0
414,17.86,DS,2,0.15724,0.22381,0.05707,realized,-0.14685,-0.23959,-0.0347,0.002606,1.4733e-05,0.004394,1.285839,0
415,17.87,DS,2,0.1474,0.21542,0.04721,realized,-0.13686,-0.23118,-0.02476,0.002507,1.402e-05,0.004086,1.285458,0
416,17.88,DS,2,0.13786,0.20698,0.03799,realized,-0.12716,-0.22271,-0.01548,0.002415,1.3374e-05,0.003812,1.285049,0
417,17.89,DS,2,0.12861,0.19853,0.02937,realized,-0.11777,-0.21422,-0.00679,0.002328,1.2788e-05,0.003573,1.284616,0
418,17.9,DS,2,0.11966,0.19008,0.02129,realized,-0.10867,-0.20574,0.00135,0.002247,1.2254e-05,0.00337,1.28416,0
419,17.91,DS,2,0.11099,0.18165,0.01371,realized,-0.09987,-0.19727,0.009,0.00217,1.1767e-05,0.003205,1.283685,0
420,17.92,DS,2,0.10262,0.17326,0.00658,realized,-0.09136,-0.18884,0.01619,0.002097,1.1319e-05,0.003076,1.283191,0
421,17.93,DS,2,0.09453,0.16492,-0.00012,realized,-0.08313,-0.18047,0.02295,0.002027,1.0907e-05,0.002984,1.282681,0
422,17.94,DS,2,0.08672,0.15666,-0.00643,realized,-0.0752,-0.17217,0.02931,0.001959,1.0525e-05,0.002926,1.282156,0
423,17.95,DS,2,0.0792,0.14849,-0.01235,realized,-0.06754,-0.16396,0.03529,0.001893,1.017e-05,0.002898,1.281618,0
424,17.96,DS,2,0.07195,0.14042,-0.01791,realized,-0.06018,-0.15584,0.0409,0.001828,9.837e-06,0.002897,1.281069,0
425,17.97,DS,2,0.06498,0.13247,-0.02313,realized,-0.05309,-0.14785,0.04617,0.001766,9.522e-06,0.002917,1.28051,0
426,17.98,DS,2,0.05829,0.12464,-0.02801,realized,-0.04628,-0.13998,0.05109,0.001705,9.223e-06,0.002953,1.279941,0
427,17.99,DS,2,0.05186,0.11695,-0.03255,realized,-0.03974,-0.13224,0.05568,0.001645,8.938e-06,0.003002,1.279366,0
428,18.0,DS,2,0.04571,0.10942,-0.03678,realized,-0.03348,-0.12466,0.05995,0.001588,8.662e-06,0.003059,1.278784,0
429,18.01,DS,2,0.03982,0.10204,-0.04069,realized,-0.02748,-0.11724,0.0639,0.001532,8.395e-06,0.00312,1.278196,0
430,18.02,DS,2,0.03419,0.09483,-0.04429,realized,-0.02175,-0.10999,0.06753,0.001479,8.135e-06,0.003182,1.277605,0
431,18.03,DS,2,0.02882,0.0878,-0.04758,realized,-0.01627,-0.10291,0.07086,0.001428,7.88e-06,0.003244,1.277011,0
432,18.04,DS,2,0.0237,0.08096,-0.05056,realized,-0.01106,-0.09602,0.07388,0.001379,7.629e-06,0.003302,1.276416,0
433,18.05,DS,2,0.01883,0.07431,-0.05326,realized,-0.00609,-0.08932,0.0766,0.001334,7.381e-06,0.003357,1.275819,0
434,18.06,DS,2,0.0142,0.06785,-0.05566,realized,-0.00138,-0.08282,0.07903,0.001291,7.135e-06,0.003406,1.275223,0
435,18.07,DS,2,0.00981,0.0616,-0.05778,realized,0.0031,-0.07652,0.08117,0.001251,6.891e-06,0.003449,1.274628,0
436,18.08,DS,2,0.00566,0.05555,-0.05962,realized,0.00733,-0.07044,0.08304,0.001214,6.648e-06,0.003486,1.274035,0
437,18.09,DS,2,0.00174,0.04972,-0.0612,realized,0.01134,-0.06456,0.08464,0.001179,6.405e-06,0.003516,1.273446,0
438,18.1,DS,2,-0.00196,0.0441,-0.06251,realized,0.01511,-0.0589,0.08597,0.001147,6.164e-06,0.003539,1.27286,0
439,18.11,DS,2,-0.00544,0.0387,-0.06358,realized,0.01866,-0.05346,0.08706,0.001118,5.924e-06,0.003555,1.272279,0
440,18.12,DS,2,-0.00871,0.03352,-0.06442,realized,0.022,-0.04823,0.08791,0.001091,5.685e-06,0.003564,1.271703,0
441,18.13,DS,2,-0.01177,0.02856,-0.06502,realized,0.02512,-0.04323,0.08853,0.001065,5.448e-06,0.003567,1.271134,0
442,18.14,DS,2,-0.01462,0.02381,-0.06541,realized,0.02804,-0.03845,0.08893,0.001042,5.212e-06,0.003563,1.270571,0
443,18.15,DS,2,-0.01728,0.01929,-0.0656,realized,0.03076,-0.03389,0.08913,0.001021,4.979e-06,0.003553,1.270016,0
444,18.16,DS,2,-0.01975,0.01498,-0.06561,realized,0.03328,-0.02954,0.08914,0.001,4.748e-06,0.003537,1.269468,0
445,18.17,DS,2,-0.02203,0.01089,-0.06543,realized,0.03562,-0.02542,0.08897,0.000982,4.52e-06,0.003516,1.268928,0
446,18.18,DS,2,-0.02413,0.00702,-0.06509,realized,0.03777,-0.02151,0.08864,0.000964,4.296e-06,0.00349,1.268397,0
447,18.19,DS,2,-0.02605,0.00335,-0.0646,realized,0.03974,-0.01782,0.08816,0.000947,4.075e-06,0.003459,1.267875,0
448,18.2,DS,2,-0.02781,-0.0001,-0.06397,realized,0.04155,-0.01433,0.08753,0.000931,3.859e-06,0.003423,1.267362,0
449,18.21,DS,2,-0.02941,-0.00335,-0.06322,realized,0.04319,-0.01105,0.08678,0.000915,3.647e-06,0.003384,1.266859,0
450,18.22,DS,2,-0.03085,-0.0064,-0.06235,realized,0.04466,-0.00797,0.08591,0.0009,3.441e-06,0.00334,1.266365,0
451,18.23,DS,2,-0.03214,-0.00925,-0.06137,realized,0.04599,-0.0051,0.08494,0.000886,3.24e-06,0.003293,1.265881,0
452,18.24,DS,2,-0.03328,-0.01191,-0.06031,realized,0.04716,-0.00241,0.08387,0.000871,3.045e-06,0.003243,1.265407,0
453,18.25,DS,2,-0.03428,-0.01438,-0.05916,realized,0.0482,8e-05,0.08272,0.000857,2.857e-06,0.00319,1.264943,0
454,18.26,DS,2,-0.03515,-0.01667,-0.05794,realized,0.0491,0.0024,0.0815,0.000843,2.674e-06,0.003134,1.264489,0
455,18.27,DS,2,-0.0359,-0.01878,-0.05666,realized,0.04987,0.00453,0.08021,0.000828,2.499e-06,0.003076,1.264045,0
456,18.28,DS,2,-0.03652,-0.02072,-0.05532,realized,0.05051,0.00649,0.07887,0.000814,2.33e-06,0.003016,1.263611,0
457,18.29,DS,2,-0.03702,-0.02249,-0.05394,realized,0.05103,0.00828,0.07749,0.0008,2.168e-06,0.002954,1.263186,0
458,18.3,DS,2,-0.03741,-0.0241,-0.05251,realized,0.05144,0.00991,0.07606,0.000785,2.014e-06,0.002891,1.262772,0
459,18.31,DS,2,-0.0377,-0.02555,-0.05106,realized,0.05175,0.01138,0.0746,0.000771,1.866e-06,0.002826,1.262366,0
460,18.32,DS,2,-0.03788,-0.02686,-0.04958,realized,0.05195,0.01271,0.07312,0.000756,1.726e-06,0.00276,1.261971,0
461,18.33,DS,2,-0.03797,-0.02802,-0.04808,realized,0.05205,0.01388,0.07161,0.000741,1.594e-06,0.002693,1.261584,0
462,18.34,DS,2,-0.03797,-0.02905,-0.04657,realized,0.05206,0.01492,0.07009,0.000725,1.468e-06,0.002625,1.261207,0
463,18.35,DS,2,-0.03789,-0.02994,-0.04505,realized,0.05198,0.01583,0.06856,0.00071,1.349e-06,0.002556,1.260839,0
464,18.36,DS,2,-0.03773,-0.0307,-0.04352,realized,0.05183,0.01661,0.06703,0.000694,1.238e-06,0.002487,1.260479,0
465,18.37,DS,2,-0.03749,-0.03135,-0.04199,realized,0.0516,0.01727,0.06549,0.000678,1.133e-06,0.002418,1.260128,0
466,18.38,DS,2,-0.03718,-0.03188,-0.04046,realized,0.05129,0.01781,0.06396,0.000662,1.035e-06,0.002349,1.259785,0
467,18.39,DS,2,-0.03681,-0.0323,-0.03894,realized,0.05092,0.01824,0.06243,0.000646,9.44e-07,0.00228,1.25945,0
468,18.4,DS,2,-0.03637,-0.03262,-0.03743,realized,0.05049,0.01856,0.06092,0.00063,8.59e-07,0.002211,1.259123,0
469,18.41,DS,2,-0.03588,-0.03284,-0.03593,realized,0.04999,0.01879,0.05941,0.000613,7.8e-07,0.002142,1.258804,0
470,18.42,DS,2,-0.03534,-0.03296,-0.03445,realized,0.04945,0.01893,0.05792,0.000596,7.07e-07,0.002074,1.258492,0
471,18.43,DS,2,-0.03475,-0.033,-0.03298,realized,0.04886,0.01897,0.05644,0.00058,6.4e-07,0.002007,1.258187,0
472,18.44,DS,2,-0.03412,-0.03296,-0.03153,realized,0.04822,0.01893,0.05499,0.000563,5.78e-07,0.00194,1.257889,1
473,18.45,SS,3,-0.06796,-0.87617,1.1373,planned,0.23084,0.24994,-0.04711,0.021361,6.7729e-05,0.016408,1.254615,0
474,18.55,SS,3,0.07219,-0.96925,1.34558,planned,0.14105,0.39667,-0.46343,0.023245,0.000234179,0.031756,1.260642,0
475,18.65,SS,3,0.18723,-1.04079,1.55596,planned,0.11941,0.49282,-0.65789,0.031037,0.000664267,0.043753,1.283215,0
476,18.75,SS,3,0.27112,-1.12717,1.69613,planned,0.12587,0.55994,-0.72961,0.038379,0.001539002,0.05526,1.311408,0
477,18.85,SS,3,0.35014,-1.24902,1.88763,planned,0.11572,0.65722,-0.89428,0.047215,0.003090243,0.066261,1.346872,0
478,18.95,SS,3,0.42489,-1.35958,2.05189,planned,0.10836,0.74285,-1.03545,0.05667,0.005559468,0.076923,1.391324,0
479,19.05,SS,3,0.4956,-1.45392,2.18367,planned,0.10487,0.81225,-1.14447,0.067294,0.009193305,0.087263,1.442685,0
480,19.15,SS,3,0.5636,-1.53458,2.28733,planned,0.10133,0.87835,-1.24782,0.078919,0.01422732,0.097271,1.500456,0
481,19.25,SS,3,0.62876,-1.60612,2.36949,planned,0.09914,0.93755,-1.33694,0.091405,0.020880802,0.106925,1.564158,0
482,19.35,SS,3,0.69012,-1.71084,2.49037,planned,0.09837,1.00115,-1.42521,0.104746,0.029395935,0.116247,1.633514,0
483,19.45,SS,3,0.74845,-1.7998,2.58125,planned,0.09842,1.05174,-1.49309,0.118652,0.039935331,0.125194,1.707946,0
484,19.55,SS,3,0.80339,-1.87317,2.64189,planned,0.09977,1.09464,-1.54538,0.13301,0.052620612,0.133714,1.78656,0
485,19.65,SS,3,0.8548,-1.93191,2.67331,planned,0.102,1.12998,-1.58346,0.14762,0.067527751,0.141755,1.868683,0
486,19.75,SS,3,0.90246,-1.97662,2.67635,planned,0.10515,1.15782,-1.60733,0.16233,0.084686094,0.149268,1.953617,0
487,19.85,SS,3,0.94674,-2.03639,2.69541,planned,0.10894,1.18653,-1.62762,0.177074,0.104146567,0.156249,2.040985,0
488,19.95,SS,3,0.98712,-2.08978,2.69883,planned,0.11299,1.2069,-1.63441,0.191608,0.125865734,0.162662,2.13034,0
489,20.05,SS,3,1.02315,-2.12951,2.67588,planned,0.1175,1.21889,-1.62711,0.20585,0.149736451,0.16846,2.22094,0
490,20.15,SS,3,1.0547,-2.1567,2.62804,planned,0.12222,1.22391,-1.60823,0.219692,0.175608809,0.173602,2.312149,0
491,20.25,SS,3,1.08164,-2.17235,2.55687,planned,0.12706,1.22211,-1.57839,0.233034,0.203293521,0.178058,2.403385,0
492,20.35,SS,3,1.10486,-2.18723,2.48119,planned,0.13175,1.21714,-1.54249,0.245821,0.23260988,0.181825,2.494208,0
493,20.45,SS,3,1.12437,-2.20202,2.40299,planned,0.13598,1.20791,-1.50013,0.257949,0.263346917,0.184899,2.584273,0
494,20.55,SS,3,1.13906,-2.20664,2.30557,planned,0.13982,1.19088,-1.44727,0.269345,0.295215431,0.187263,2.673078,0
495,20.65,SS,3,1.14886,-2.20208,2.19061,planned,0.14332,1.168,-1.38635,0.279981,0.327906473,0.188912,2.760105,0
496,20.75,SS,3,1.15382,-2.18941,2.05997,planned,0.14635,1.13953,-1.31829,0.289812,0.361094715,0.189855,2.844921,0
497,20.85,SS,3,1.15453,-2.17052,1.91854,planned,0.14875,1.10633,-1.24452,0.298816,0.394455998,0.190113,2.927137,0
498,20.95,SS,3,1.15287,-2.14934,1.77813,planned,0.15016,1.07037,-1.16812,0.306971,0.42770042,0.189727,3.006467,0
499,21.05,SS,3,1.14667,-2.12172,1.62717,planned,0.15071,1.02816,-1.08534,0.314249,0.460473439,0.188715,3.082593,0
500,21.15,SS,3,1.13594,-2.08847,1.46735,planned,0.1506,0.98165,-0.99819,0.320661,0.492426849,0.187116,3.155159,0
501,21.25,SS,3,1.12087,-2.05047,1.30055,planned,0.14971,0.93097,-0.90742,0.326205,0.523220713,0.184977,3.223878,0
502,21.35,SS,3,1.10167,-2.00846,1.12859,planned,0.14801,0.87647,-0.81366,0.330893,0.552527761,0.182352,3.288484,0
503,21.45,SS,3,1.08143,-1.95568,0.95154,planned,0.14508,0.81809,-0.71762,0.334731,0.580052058,0.179303,3.348706,0
504,21.55,SS,3,1.05787,-1.89893,0.7726,planned,0.14111,0.75633,-0.61998,0.33773,0.605501039,0.175879,3.404357,0
505,21.65,SS,3,1.03074,-1.83976,0.59369,planned,0.13627,0.69198,-0.52149,0.339907,0.628604188,0.172135,3.455266,0
506,21.75,SS,3,1.00026,-1.77875,0.4165,planned,0.13054,0.62532,-0.42277,0.341277,0.649117585,0.168133,3.501287,0
507,21.85,SS,3,0.96665,-1.71643,0.24268,planned,0.1239,0.55704,-0.32469,0.341846,0.666826103,0.163926,3.542305,0
508,21.95,SS,3,0.932,-1.64131,0.06278,planned,0.11595,0.48491,-0.22548,0.34158,0.681517568,0.15956,3.57817,0
509,22.05,SS,3,0.89596,-1.55725,-0.11816,planned,0.10682,0.40972,-0.1261,0.340554,0.693027109,0.155074,3.608683,0
510,22.15,SS,3,0.85729,-1.47352,-0.2907,planned,0.09682,0.33405,-0.02907,0.338803,0.701247499,0.150498,3.633793,0
511,22.25,SS,3,0.8161,-1.39057,-0.45336,planned,0.08588,0.25716,0.06605,0.336363,0.706104556,0.14586,3.653475,0
512,22.35,SS,3,0.77254,-1.30885,-0.60478,planned,0.07415,0.17847,0.15991,0.333325,0.707559289,0.141187,3.667662,0
513,22.45,SS,3,0.72747,-1.22041,-0.75358,planned,0.06178,0.09632,0.25429,0.329789,0.705576588,0.136525,3.67622,0
514,22.55,SS,3,0.68219,-1.11305,-0.91365,planned,0.04903,0.00982,0.35057,0.325833,0.700117512,0.131942,3.678936,0
515,22.65,SS,3,0.6351,-1.01049,-1.05831,planned,0.03635,-0.07174,0.43943,0.321446,0.691280997,0.127473,3.675892,0
516,22.75,SS,3,0.58654,-0.91327,-1.18617,planned,0.02272,-0.14984,0.52093,0.316408,0.679188353,0.123058,3.667483,0
517,22.85,SS,3,0.53678,-0.82103,-1.29554,planned,0.00812,-0.2289,0.59977,0.310756,0.663989289,0.118656,3.653804,0
518,22.95,SS,3,0.48575,-0.73403,-1.38551,planned,-0.00702,-0.30648,0.67397,0.304517,0.645864336,0.114231,3.634915,0
519,23.05,SS,3,0.43513,-0.615,-1.50371,planned,-0.02259,-0.39424,0.75629,0.29772,0.624855589,0.109845,3.610566,0
520,23.15,SS,3,0.38349,-0.50341,-1.60072,planned,-0.03783,-0.47534,0.82968,0.290477,0.601248776,0.105512,3.580728,0
521,23.25,SS,3,0.33103,-0.40074,-1.67489,planned,-0.05354,-0.55384,0.89664,0.28276,0.57533799,0.101171,3.545749,0
522,23.35,SS,3,0.2779,-0.30706,-1.72536,planned,-0.06911,-0.62922,0.95801,0.274607,0.547432144,0.096798,3.505822,0
523,23.45,SS,3,0.22426,-0.22277,-1.75172,planned,-0.08453,-0.70126,1.01351,0.266033,0.517851599,0.092365,3.461166,0
524,23.55,SS,3,0.17055,-0.1183,-1.79625,planned,-0.09894,-0.77866,1.07421,0.257091,0.486788822,0.088016,3.411645,0
525,23.65,SS,3,0.11704,-0.01203,-1.83533,planned,-0.11229,-0.85206,1.13006,0.24782,0.454567425,0.083832,3.357276,0
526,23.75,SS,3,0.06417,0.08051,-1.84797,planned,-0.12511,-0.91874,1.17691,0.238255,0.4215835,0.079792,3.298428,0
527,23.85,SS,3,0.01225,0.15927,-1.834,planned,-0.13718,-0.97977,1.21655,0.228439,0.388218408,0.07589,3.235471,0
528,23.95,SS,3,-0.03843,0.22419,-1.79356,planned,-0.14836,-1.03482,1.24895,0.218426,0.354839485,0.072128,3.168752,0
529,24.05,SS,3,-0.08807,0.2932,-1.75533,planned,-0.15795,-1.08935,1.2815,0.20827,0.321718066,0.068642,3.098396,0
530,24.15,SS,3,-0.13655,0.37647,-1.73782,planned,-0.16536,-1.14421,1.31639,0.198018,0.289092512,0.065631,3.024347,0
531,24.25,SS,3,-0.1823,0.44174,-1.69336,planned,-0.17163,-1.18778,1.33879,0.187765,0.257344351,0.063061,2.947032,0
532,24.35,SS,3,-0.22486,0.48941,-1.62252,planned,-0.17689,-1.22311,1.35192,0.177586,0.22680653,0.060875,2.867041,0
533,24.45,SS,3,-0.26397,0.52003,-1.52601,planned,-0.18092,-1.24985,1.35606,0.167599,0.19777022,0.059038,2.784879,0
534,24.55,SS,3,-0.29959,0.53783,-1.41138,planned,-0.18361,-1.26912,1.3527,0.157917,0.170468827,0.057534,2.701026,0
535,24.65,SS,3,-0.33425,0.58554,-1.35415,planned,-0.18307,-1.29446,1.36072,0.148428,0.144949102,0.056534,2.61535,0
536,24.75,SS,3,-0.36415,0.61325,-1.27286,planned,-0.18113,-1.30423,1.35242,0.1394,0.121451137,0.055872,2.528301,0
537,24.85,SS,3,-0.38877,0.62192,-1.16899,planned,-0.17838,-1.30335,1.33209,0.130821,0.100140556,0.055388,2.440731,0
538,24.95,SS,3,-0.40798,0.61304,-1.04379,planned,-0.17444,-1.29176,1.30075,0.122869,0.081121641,0.05497,2.353319,0
539,25.05,SS,3,-0.42169,0.58789,-0.89916,planned,-0.16945,-1.26942,1.25807,0.115668,0.064439129,0.054538,2.266769,0
540,25.15,SS,3,-0.43396,0.58756,-0.81368,planned,-0.16128,-1.25075,1.22439,0.108896,0.049983629,0.054071,2.181161,0
541,25.25,SS,3,-0.44133,0.58145,-0.73395,planned,-0.15127,-1.21971,1.17912,0.10262,0.037722789,0.0534,2.096909,0
542,25.35,SS,3,-0.44204,0.5584,-0.63926,planned,-0.14053,-1.17522,1.11852,0.09676,0.027596044,0.052411,2.014948,0
543,25.45,SS,3,-0.436,0.5207,-0.53176,planned,-0.12882,-1.11861,1.04489,0.091353,0.019481659,0.051039,1.936159,0
544,25.55,SS,3,-0.42327,0.47052,-0.41421,planned,-0.1161,-1.05002,0.95837,0.086384,0.013206799,0.049244,1.861387,0
545,25.65,SS,3,-0.40262,0.429,-0.31249,planned,-0.10215,-0.97473,0.86505,0.081657,0.008545918,0.046991,1.791263,0
546,25.75,SS,3,-0.37384,0.39959,-0.23222,planned,-0.08682,-0.89166,0.76406,0.076919,0.005253786,0.044229,1.726374,0
547,25.85,SS,3,-0.33822,0.36196,-0.15041,planned,-0.07027,-0.79464,0.64824,0.072052,0.003082159,0.040958,1.667614,0
548,25.95,SS,3,-0.29567,0.31862,-0.07053,planned,-0.0524,-0.68536,0.51945,0.066926,0.001770836,0.037224,1.615911,0
549,26.05,SS,3,-0.24616,0.27215,0.00364,planned,-0.03303,-0.56395,0.37807,0.061421,0.001064308,0.033128,1.572146,0
550,26.15,SS,3,-0.18958,0.22511,0.06804,planned,-0.01201,-0.43116,0.22496,0.055504,0.000729508,0.028887,1.537184,0
551,26.25,SS,3,-0.12576,0.17999,0.11833,planned,0.01166,-0.28786,0.06281,0.049618,0.000575565,0.024883,1.511737,0
552,26.35,SS,3,-0.05436,0.13877,0.14943,planned,0.02104,-0.1494,-0.0395,0.041304,0.000471612,0.021953,1.495794,0
553,26.46,DS,3,0.24723,0.08746,1.39111,realized,-0.2413,-0.10391,-1.35899,0.11454,0.008968254,0.145846,1.501366,0
554,26.47,DS,3,1.44201,3.25044,-0.02392,realized,-1.06854,-3.5174,0.58115,0.125422,0.016525661,0.206056,1.490171,0
555,26.48,DS,3,-0.72306,0.60771,-3.81163,realized,0.95855,-0.77001,4.13655,0.141693,0.018107617,0.214926,1.470112,0
556,26.49,DS,3,-1.71495,-0.08773,-5.0,realized,1.83535,0.03171,5.0,0.170223,0.016701563,0.20053,1.44831,0
557,26.5,DS,3,-2.05268,-0.12928,-5.0,realized,2.10378,0.12832,5.0,0.190504,0.014321595,0.178224,1.426915,0
558,26.51,DS,3,-2.08634,0.0362,-5.0,realized,2.0948,-0.01136,4.97352,0.19346,0.011797639,0.154542,1.405472,0
559,26.52,DS,3,-1.94986,0.14196,-5.0,realized,1.93195,-0.10718,4.95489,0.181698,0.009469491,0.132478,1.384045,0
560,26.53,DS,3,-1.70455,0.23527,-5.0,realized,1.67184,-0.2,4.95463,0.160274,0.007484788,0.112948,1.362537,0
561,26.54,DS,3,-1.15604,0.00997,-2.85847,realized,1.11796,0.01922,2.82588,0.137715,0.005967385,0.101504,1.35069,0
562,26.55,DS,3,-0.83084,0.15428,-2.20418,realized,0.80216,-0.14119,2.19415,0.113321,0.004863297,0.093527,1.341094,0
563,26.56,DS,3,-0.68533,-0.10498,-1.6093,realized,0.66775,0.10523,1.62303,0.090121,0.004005578,0.087554,1.33458,0
564,26.57,DS,3,-0.51022,-0.15501,-1.13096,realized,0.49481,0.15031,1.15195,0.068521,0.003328737,0.081494,1.330164,0
565,26.58,DS,3,-0.29647,-0.16402,-0.521,realized,0.27737,0.15789,0.54149,0.051628,0.002812309,0.07479,1.328303,0
566,26.59,DS,3,-0.05458,-0.13846,0.15057,realized,0.03016,0.13203,-0.13413,0.044988,0.002462926,0.067712,1.329164,0
567,26.6,DS,3,0.15636,-0.14915,0.75442,realized,-0.18227,0.14142,-0.73959,0.048903,0.002245426,0.060671,1.332551,0
568,26.61,DS,3,0.31251,-0.1917,1.20878,realized,-0.33648,0.18238,-1.19358,0.056723,0.002104591,0.053955,1.337932,0
569,26.62,DS,3,0.4147,-0.24944,1.50795,realized,-0.43498,0.23882,-1.49154,0.063599,0.001994371,0.047807,1.344711,0
570,26.63,DS,3,0.47064,-0.30728,1.6681,realized,-0.48654,0.29572,-1.65007,0.067891,0.001888256,0.042444,1.352315,0
571,26.64,DS,3,0.4886,-0.35597,1.71019,realized,-0.49998,0.34367,-1.69019,0.069453,0.001775827,0.038027,1.360228,0
572,26.65,DS,3,0.4801,-0.38663,1.6623,realized,-0.48732,0.3738,-1.64035,0.068641,0.00165504,0.034674,1.368024,0
573,26.66,DS,3,0.45858,-0.39877,1.56905,realized,-0.46243,0.38575,-1.5457,0.065936,0.001527542,0.032483,1.375467,0
574,26.67,DS,3,0.43485,-0.39204,1.46263,realized,-0.43628,0.37914,-1.43866,0.061812,0.00139622,0.031506,1.38245,0
575,26.68,DS,3,0.41571,-0.37035,1.36582,realized,-0.41564,0.35783,-1.34199,0.056717,0.001264292,0.031723,1.388976,0
576,26.69,DS,3,0.40492,-0.33836,1.2909,realized,-0.40416,0.32639,-1.26786,0.051034,0.001134978,0.033026,1.395111,0
577,26.7,DS,3,0.4035,-0.30108,1.24319,realized,-0.40267,0.28973,-1.22138,0.04508,0.001011665,0.035211,1.400958,0
578,26.71,DS,3,0.41064,-0.26155,1.22229,realized,-0.41012,0.25075,-1.20189,0.039186,0.000898052,0.038013,1.406624,0
579,26.72,DS,3,0.42409,-0.22191,1.22392,realized,-0.42409,0.21152,-1.20486,0.033726,0.000797729,0.041139,1.412205,0
580,26.73,DS,3,0.4404,-0.18379,1.2401,realized,-0.44096,0.17355,-1.22207,0.029098,0.000713286,0.044295,1.417765,0
581,26.74,DS,3,0.45546,-0.14861,1.26062,realized,-0.45648,0.1382,-1.2431,0.025618,0.00064543,0.047223,1.423329,0
582,26.75,DS,3,0.46538,-0.1173,1.27533,realized,-0.46667,0.1064,-1.25769,0.023359,0.000592692,0.049723,1.42888,0
583,26.76,DS,3,0.46767,-0.09014,1.27706,realized,-0.46904,0.07848,-1.2587,0.022095,0.000552006,0.051691,1.434372,0
584,26.77,DS,3,0.46228,-0.0664,1.26469,realized,-0.4636,0.05385,-1.24527,0.021413,0.000519776,0.053102,1.439752,0
585,26.78,DS,3,0.45064,-0.04498,1.24049,realized,-0.45188,0.03154,-1.21988,0.020912,0.000492775,0.053991,1.444976,0
586,26.79,DS,3,0.43473,-0.02513,1.2084,realized,-0.4359,0.01088,-1.18665,0.020332,0.000468619,0.054426,1.450013,0
587,26.8,DS,3,0.41678,-0.00635,1.1734,realized,-0.41794,-0.00859,-1.15067,0.019546,0.000445811,0.05449,1.454855,0
588,26.81,DS,3,0.39855,0.01157,1.13923,realized,-0.39976,-0.02707,-1.11574,0.018523,0.000423579,0.054257,1.459507,0
589,26.82,DS,3,0.38106,0.02846,1.10808,realized,-0.38235,-0.04441,-1.08401,0.017286,0.000401659,0.053791,1.463987,0
590,26.83,DS,3,0.36478,0.04401,1.08071,realized,-0.36617,-0.06033,-1.05622,0.015891,0.000380094,0.053144,1.468315,0
591,26.84,DS,3,0.34977,0.05795,1.05689,realized,-0.35123,-0.07457,-1.03211,0.014404,0.000359079,0.052356,1.472509,0
592,26.85,DS,3,0.33584,0.07007,1.03578,realized,-0.33734,-0.08694,-1.01077,0.012901,0.000338854,0.051457,1.476588,0
593,26.86,DS,3,0.32273,0.08026,1.01626,realized,-0.32421,-0.09735,-0.99107,0.011457,0.000319632,0.050471,1.480562,0
