t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
3.940000,DS,0,0,0.130607507,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.233092203,-0.003566655,-0.004121533,0.001576436,0.000003877,0.045911824,b,2,3,3,2
3.950000,DS,0,0,0.130458068,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.231914001,-0.003551590,-0.004116843,0.001573626,0.000003701,0.043840594,b,2,3,3,2
3.960000,DS,0,0,0.130310082,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.230723372,-0.003536603,-0.004111585,0.001569732,0.000003538,0.041877981,b,2,3,3,2
3.970000,DS,0,0,0.130163362,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.229526267,-0.003521753,-0.004105786,0.001564807,0.000003387,0.040017174,b,2,3,3,2
3.980000,DS,0,0,0.130017736,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.228328038,-0.003507091,-0.004099471,0.001558904,0.000003247,0.038250238,b,2,3,3,2
3.990000,DS,0,0,0.129873043,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.227133456,-0.003492665,-0.004092664,0.001552071,0.000003118,0.036568688,b,2,3,3,2
4.000000,DS,0,0,0.129729136,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.225946741,-0.003478512,-0.004085387,0.001544357,0.000002999,0.034964078,b,2,3,3,2
4.010000,DS,0,0,0.129585876,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.224771581,-0.003464667,-0.004077664,0.001535809,0.000002890,0.033428536,b,2,3,3,2
4.020000,DS,0,0,0.129443136,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.223611168,-0.003451160,-0.004069518,0.001526475,0.000002788,0.031955216,b,2,3,3,2
4.030000,DS,0,0,0.129300793,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.222468230,-0.003438015,-0.004060971,0.001516398,0.000002694,0.030538634,b,2,3,3,2
4.040000,DS,0,0,0.129158737,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.221345070,-0.003425257,-0.004052047,0.001505626,0.000002607,0.029174879,b,2,3,3,2
4.050000,DS,0,0,0.129016861,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.220243614,-0.003412902,-0.004042769,0.001494200,0.000002526,0.027861730,b,2,3,3,2
4.060000,DS,0,0,0.128875065,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.219165445,-0.003400969,-0.004033163,0.001482167,0.000002450,0.026598668,b,2,3,3,2
4.070000,DS,0,0,0.128733256,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.218111853,-0.003389469,-0.004023251,0.001469568,0.000002378,0.025386820,b,2,3,3,2
4.080000,DS,0,0,0.128591347,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.217083877,-0.003378416,-0.004013061,0.001456448,0.000002311,0.024228843,b,2,3,3,2
4.090000,DS,0,0,0.128449254,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.216082340,-0.003367818,-0.004002616,0.001442848,0.000002248,0.023128758,b,2,3,3,2
4.100000,DS,0,0,0.128306901,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.215107889,-0.003357684,-0.003991943,0.001428811,0.000002188,0.022091743,b,2,3,3,2
4.110000,DS,0,0,0.128164214,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.214161029,-0.003348019,-0.003981067,0.001414378,0.000002133,0.021123872,b,2,3,3,2
4.120000,DS,0,0,0.128021124,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.213242145,-0.003338828,-0.003970014,0.001399591,0.000002081,0.020231814,b,2,3,3,2
4.130000,DS,0,0,0.127877566,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.212351536,-0.003330114,-0.003958811,0.001384491,0.000002033,0.019422455,b,2,3,3,2
4.140000,DS,0,0,0.127733481,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.211489425,-0.003321878,-0.003947482,0.001369116,0.000001989,0.018702472,b,2,3,3,2
4.150000,DS,0,0,0.127588811,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.210655983,-0.003314121,-0.003936055,0.001353508,0.000001949,0.018077836,b,2,3,3,2
4.160000,DS,0,0,0.127443503,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.209851337,-0.003306842,-0.003924553,0.001337705,0.000001913,0.017553290,b,2,3,3,2
4.170000,DS,0,0,0.127297507,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.209075578,-0.003300038,-0.003913003,0.001321745,0.000001881,0.017131847,b,2,3,3,2
4.180000,DS,0,0,0.127150778,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.208328771,-0.003293706,-0.003901429,0.001305665,0.000001854,0.016814367,b,2,3,3,2
