tick,phase,alpha,kp_shape,er_x,er_y,er_z,er_norm,er_sum,er_par_norm,er_perp_norm,perp_frac,ev_x,ev_y,ev_z,ev_norm,aff_norm,fb_app_x,fb_app_y,fb_app_z,fb_app_norm,fb_diag_x,fb_diag_y,fb_diag_z,fb_diag_norm,fb_delta_norm,eta_fb,ades_norm,achieved_norm,resid_norm,delivered_frac
3920,SS,400.0,3x3,-5.125090740e-05,9.760771873e-05,9.326291300e-06,1.106386098e-04,5.568310263e-05,3.214865429e-05,1.058648478e-04,0.956853,-9.199182007e-04,-1.947591163e-04,1.862396964e-04,9.585748974e-04,3.280901575e-02,-2.618263554e-03,-2.618263554e-03,-2.618263554e-03,4.534965503e-03,-2.913507324e-03,-2.914541927e-04,5.866979631e-04,2.986249316e-03,3.971522254e-03,0.121438,3.468639194e-02,2.179975861e-02,1.417827952e-02,0.613954
3921,SS,400.0,3x3,-4.830730441e-05,1.062735281e-04,1.005401296e-05,1.171697128e-04,6.802023665e-05,3.927150194e-05,1.103924397e-04,0.942158,-1.044001356e-03,-2.137781239e-04,2.104677877e-04,1.086248870e-03,3.280901575e-02,-2.937874366e-03,-2.937874366e-03,-2.937874366e-03,5.088547668e-03,-3.276925981e-03,-3.225137873e-04,6.615654020e-04,3.358560377e-03,4.462178123e-03,0.134271,3.494897275e-02,2.165949795e-02,1.468817650e-02,0.603727
3922,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.889664715e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,2.889664715e-02,2.000906211e-02,9.623250016e-03,0.684281
3923,SS,400.0,3x3,-1.113132247e-05,1.678958541e-05,1.566812239e-06,2.020523247e-05,7.225075179e-06,4.171399099e-06,1.976994812e-05,0.978457,-9.693280939e-05,-3.868314307e-05,1.778727727e-05,1.058713480e-04,2.889664715e-02,-3.318108000e-04,-3.318108000e-04,-3.318108000e-04,5.747131642e-04,-3.241923956e-04,-6.568067295e-05,5.806226853e-05,3.358361017e-04,4.721062319e-04,0.019501,2.910457773e-02,1.988415615e-02,1.001915162e-02,0.674126
3924,SS,400.0,3x3,-2.033100333e-05,3.277181363e-05,2.982790305e-06,3.868124226e-05,1.542360060e-05,8.904819960e-06,3.764229914e-05,0.973141,-1.924803183e-04,-6.783784774e-05,3.989127029e-05,2.079470124e-04,2.889664715e-02,-6.150098854e-04,-6.150098854e-04,-6.150098854e-04,1.065228369e-03,-6.384339648e-04,-1.051981023e-04,1.286221818e-04,6.597031407e-04,9.019120761e-04,0.035553,2.928979872e-02,1.975704160e-02,1.039762162e-02,0.664490
3925,SS,400.0,3x3,-2.762197430e-05,4.800110887e-05,4.269994246e-06,5.554559180e-05,2.464912882e-05,1.423118116e-05,5.369158454e-05,0.966622,-2.927111858e-04,-9.577582233e-05,6.203159334e-05,3.141667789e-04,2.889664715e-02,-9.054188578e-04,-9.054188578e-04,-9.054188578e-04,1.568231464e-03,-9.609994802e-04,-1.433241404e-04,1.989047628e-04,9.917786622e-04,1.342910355e-03,0.051477,2.948700177e-02,1.962614362e-02,1.080165188e-02,0.654408
3926,SS,400.0,3x3,-3.304843474e-05,6.248952720e-05,5.430696313e-06,7.089874830e-05,3.487178877e-05,2.013323663e-05,6.798003599e-05,0.958833,-3.967853477e-04,-1.220971975e-04,8.457817431e-05,4.236741736e-04,2.889664715e-02,-1.198297747e-03,-1.198297747e-03,-1.198297747e-03,2.075512580e-03,-1.289501347e-03,-1.788230110e-04,2.700266119e-04,1.329550964e-03,1.789866826e-03,0.067012,2.969318637e-02,1.949259867e-02,1.122469492e-02,0.644024
3927,SS,400.0,3x3,-3.664708595e-05,7.625036927e-05,6.468642015e-06,8.484675039e-05,4.607192533e-05,2.659963849e-05,8.056941283e-05,0.949587,-5.040484961e-04,-1.470151666e-04,1.074633544e-04,5.359353675e-04,2.889664715e-02,-1.492585149e-03,-1.492585149e-03,-1.492585149e-03,2.585233312e-03,-1.622086746e-03,-2.122943919e-04,3.417959893e-04,1.671244692e-03,2.240729623e-03,0.082118,2.990759818e-02,1.935713640e-02,1.166353444e-02,0.633410
3928,SS,400.0,3x3,-3.844754253e-05,8.929492456e-05,7.386801600e-06,9.750057393e-05,5.823418363e-05,3.362152160e-05,9.152024477e-05,0.938664,-6.137918327e-04,-1.707356994e-04,1.306045897e-04,6.503450252e-04,2.889664715e-02,-1.787066276e-03,-1.787066276e-03,-1.787066276e-03,3.095289587e-03,-1.956718126e-03,-2.443223245e-04,4.139741740e-04,2.014897972e-03,2.693217354e-03,0.096752,3.012925650e-02,1.922030563e-02,1.211495733e-02,0.622634
3929,SS,400.0,3x3,-3.847250758e-05,1.016325114e-04,8.187242368e-06,1.089785858e-04,7.134724624e-05,4.119235182e-05,1.008936188e-04,0.925811,-7.253825974e-04,-1.934614258e-04,1.539056722e-04,7.663512196e-04,2.889664715e-02,-2.080773314e-03,-2.080773314e-03,-2.080773314e-03,3.604005099e-03,-2.291565315e-03,-2.754867430e-04,4.862787438e-04,2.358735160e-03,3.145353579e-03,0.110890,3.035725695e-02,1.908249709e-02,1.257618048e-02,0.611757
3930,SS,400.0,3x3,-3.673881877e-05,1.132705808e-04,8.871095995e-06,1.194096379e-04,8.540285802e-05,4.930736307e-05,1.087540600e-04,0.910765,-8.383119278e-04,-2.153732214e-04,1.772758841e-04,8.835039626e-04,2.889664715e-02,-2.373019221e-03,-2.373019221e-03,-2.373019221e-03,4.110189859e-03,-2.625152240e-03,-3.063079219e-04,5.584409403e-04,2.701315441e-03,3.595598050e-03,0.124525,3.059083394e-02,1.894397707e-02,1.304492113e-02,0.600825
3931,SS,400.0,3x3,-3.325880757e-05,1.242149570e-04,9.438660543e-06,1.289363880e-04,1.003948100e-04,5.796297058e-05,1.151732876e-04,0.893257,-9.522103037e-04,-2.366221968e-04,2.006385867e-04,1.001474098e-03,2.889664715e-02,-2.663397312e-03,-2.663397312e-03,-2.663397312e-03,4.613139464e-03,-2.956407334e-03,-3.372217193e-04,6.302317417e-04,3.041587556e-03,4.042887594e-03,0.137665,3.082939751e-02,1.880491592e-02,1.351941472e-02,0.589878
3932,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.504797372e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,2.504797372e-02,1.719282810e-02,8.732705206e-03,0.674795
3933,SS,400.0,3x3,-8.457125029e-06,1.819079862e-05,1.578176769e-06,2.012259327e-05,1.131185036e-05,6.530899849e-06,1.903328945e-05,0.945867,-8.716279219e-05,-4.055860909e-05,1.609309800e-05,9.747482197e-05,2.504797372e-02,-3.009493588e-04,-3.009493588e-04,-3.009493588e-04,5.212595799e-04,-2.868597517e-04,-6.710343143e-05,5.301382430e-05,2.993356865e-04,4.244671598e-04,0.020386,2.523470877e-02,1.706929648e-02,9.107458967e-03,0.663645
3934,SS,400.0,3x3,-1.526490253e-05,3.564946362e-05,2.983505069e-06,3.889476582e-05,2.336806616e-05,1.349155929e-05,3.647986617e-05,0.937912,-1.725046581e-04,-7.157303964e-05,3.718648595e-05,1.904294930e-04,2.504797372e-02,-5.505694369e-04,-5.505694369e-04,-5.505694369e-04,9.536142378e-04,-5.633086819e-04,-1.077707281e-04,1.205099731e-04,5.860493619e-04,8.041023314e-04,0.036675,2.539667115e-02,1.694412611e-02,9.457544478e-03,0.653226
3935,SS,400.0,3x3,-2.044300053e-05,5.243070324e-05,4.241138413e-06,5.643476028e-05,3.622884113e-05,2.091673118e-05,5.241538443e-05,0.928778,-2.623256675e-04,-1.013549648e-04,5.825110760e-05,2.871946661e-04,2.504797372e-02,-8.076020507e-04,-8.076020507e-04,-8.076020507e-04,1.398807784e-03,-8.483060040e-04,-1.467727848e-04,1.874767380e-04,8.810861786e-04,1.195212921e-03,0.052891,2.557001126e-02,1.681534316e-02,9.830425821e-03,0.642330
3936,SS,400.0,3x3,-2.403382980e-05,6.854674315e-05,5.353085896e-06,7.283499502e-05,4.986599925e-05,2.879014809e-05,6.690339208e-05,0.918561,-3.558422852e-04,-1.295073339e-04,7.973260841e-05,3.869795476e-04,2.504797372e-02,-1.067253034e-03,-1.067253034e-03,-1.067253034e-03,1.848536480e-03,-1.139628345e-03,-1.828817723e-04,2.552570829e-04,1.182097579e-03,1.592602814e-03,0.068728,2.575174781e-02,1.668408338e-02,1.021976903e-02,0.631127
3937,SS,400.0,3x3,-2.607298940e-05,8.401111323e-05,6.323224142e-06,8.819099209e-05,6.426134797e-05,3.710130655e-05,8.000715055e-05,0.907203,-4.524763701e-04,-1.562297056e-04,1.015668352e-04,4.893448768e-04,2.504797372e-02,-1.328633678e-03,-1.328633678e-03,-1.328633678e-03,2.301261034e-03,-1.435648078e-03,-2.166557772e-04,3.236701781e-04,1.487544122e-03,1.994506196e-03,0.084144,2.594128465e-02,1.655105003e-02,1.062286872e-02,0.619691
3938,SS,400.0,3x3,-2.658972355e-05,9.883545629e-05,7.154722851e-06,1.025994682e-04,7.940045559e-05,4.584187441e-05,9.178874348e-05,0.894632,-5.515848655e-04,-1.817165386e-04,1.236814208e-04,5.937708801e-04,2.504797372e-02,-1.590658583e-03,-1.590658583e-03,-1.590658583e-03,2.755101483e-03,-1.734523767e-03,-2.486432469e-04,3.925084309e-04,1.795677875e-03,2.398885941e-03,0.099093,2.613778049e-02,1.641677137e-02,1.103695811e-02,0.608094
3939,SS,400.0,3x3,-2.560694376e-05,1.130295456e-04,7.849936997e-06,1.161594390e-04,9.527253884e-05,5.500562595e-05,1.023102946e-04,0.880775,-6.525822630e-04,-2.061615088e-04,1.459877424e-04,6.997703899e-04,2.504797372e-02,-1.852450472e-03,-1.852450472e-03,-1.852450472e-03,3.208538335e-03,-2.034567620e-03,-2.793958895e-04,4.615130382e-04,2.104880459e-03,2.803942670e-03,0.113550,2.634044763e-02,1.628162479e-02,1.145963579e-02,0.596400
3940,SS,400.0,3x3,-2.314206821e-05,1.266013552e-04,8.410347561e-06,1.289736113e-04,1.118696346e-04,6.458796363e-05,1.116359591e-04,0.865572,-7.549855377e-04,-2.297408265e-04,1.683999602e-04,8.069340469e-04,2.504797372e-02,-2.113370308e-03,-2.113370308e-03,-2.113370308e-03,3.660464749e-03,-2.334382818e-03,-3.094184137e-04,5.304309231e-04,2.413801951e-03,3.208235328e-03,0.127505,2.654860680e-02,1.614587134e-02,1.188892383e-02,0.584661
3941,SS,400.0,3x3,-1.920816442e-05,1.395572564e-04,8.836634765e-06,1.411498052e-04,1.291857268e-04,7.458541412e-05,1.198344004e-04,0.848987,-8.584300632e-04,-2.526059088e-04,1.908432141e-04,9.149497532e-04,2.504797372e-02,-2.373021093e-03,-2.373021093e-03,-2.373021093e-03,4.110193101e-03,-2.632914683e-03,-3.391459572e-04,5.990395466e-04,2.721416559e-03,3.610725300e-03,0.140962,2.676172300e-02,1.600968392e-02,1.232328554e-02,0.572918
3942,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.129872856e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,2.129872856e-02,1.445263425e-02,7.873249373e-03,0.661904
3943,SS,400.0,3x3,-5.936155085e-06,1.929229838e-05,1.574026585e-06,2.024619159e-05,1.493016989e-05,8.619937602e-06,1.831952373e-05,0.904838,-7.737496194e-05,-4.167129344e-05,1.449595260e-05,8.907027604e-05,2.129872856e-02,-2.688603987e-04,-2.688603987e-04,-2.688603987e-04,4.656798707e-04,-2.499333511e-04,-6.713698517e-05,4.820993756e-05,2.632456131e-04,3.762767158e-04,0.021396,2.146349116e-02,1.433195644e-02,8.221015196e-03,0.649583
3944,SS,400.0,3x3,-1.049744178e-05,3.793173120e-05,2.957863686e-06,3.946848709e-05,3.039215311e-05,1.754691778e-05,3.535346022e-05,0.895739,-1.524697239e-04,-7.390132137e-05,3.457362675e-05,1.729270299e-04,2.129872856e-02,-4.842157962e-04,-4.842157962e-04,-4.842157962e-04,8.386863609e-04,-4.889014970e-04,-1.079087705e-04,1.125944713e-04,5.131729645e-04,7.055575305e-04,0.037885,2.160180035e-02,1.421030615e-02,8.537572402e-03,0.638269
3945,SS,400.0,3x3,-1.369951739e-05,5.597226149e-05,4.179122957e-06,5.777573800e-05,4.645186706e-05,2.681899795e-05,5.117398998e-05,0.885735,-2.317334548e-04,-1.049710104e-04,5.453359503e-05,2.601792076e-04,2.129872856e-02,-7.071570093e-04,-7.071570093e-04,-7.071570093e-04,1.224831869e-03,-7.362989166e-04,-1.469962467e-04,1.761381540e-04,7.712124483e-04,1.046345868e-03,0.054380,2.175079439e-02,1.408525587e-02,8.874359904e-03,0.626444
3946,SS,400.0,3x3,-1.558183634e-05,7.342542577e-05,5.239256685e-06,7.524318297e-05,6.308284611e-05,3.642089818e-05,6.584113273e-05,0.875044,-3.144341774e-04,-1.344880200e-04,7.488693624e-05,3.500913204e-04,2.129872856e-02,-9.328572450e-04,-9.328572450e-04,-9.328572450e-04,1.615756145e-03,-9.900480412e-04,-1.831877826e-04,2.403785788e-04,1.035149626e-03,1.393469551e-03,0.070512,2.190753404e-02,1.395794206e-02,9.225283321e-03,0.614304
3947,SS,400.0,3x3,-1.617780210e-05,9.030415953e-05,6.141944954e-06,9.194719135e-05,8.026830239e-05,4.634292599e-05,7.941422548e-05,0.863694,-4.000886864e-04,-1.626289252e-04,9.557620529e-05,4.423278596e-04,2.129872856e-02,-1.160619312e-03,-1.160619312e-03,-1.160619312e-03,2.010251616e-03,-1.248799466e-03,-2.169742969e-04,3.051544507e-04,1.303724353e-03,1.745489724e-03,0.086244,2.207159704e-02,1.382902281e-02,9.588180003e-03,0.601927
3948,SS,400.0,3x3,-1.551548984e-05,1.066197584e-04,6.890277324e-06,1.079628604e-04,9.799454589e-05,5.657717745e-05,9.195108603e-05,0.851692,-4.881565374e-04,-1.895609451e-04,1.165453431e-04,5.364820350e-04,2.129872856e-02,-1.389532781e-03,-1.389532781e-03,-1.389532781e-03,2.406741375e-03,-1.511016082e-03,-2.488235600e-04,3.703068612e-04,1.575503074e-03,2.100716850e-03,0.101527,2.224232085e-02,1.369897942e-02,9.960793124e-03,0.589388
3949,SS,400.0,3x3,-1.361764255e-05,1.223819174e-04,7.486688875e-06,1.233645995e-04,1.162509638e-04,6.711752521e-05,1.035087543e-04,0.839047,-5.781429834e-04,-2.154503190e-04,1.377213888e-04,6.321671694e-04,2.129872856e-02,-1.618862850e-03,-1.618862850e-03,-1.618862850e-03,2.803952706e-03,-1.775281878e-03,-2.792052046e-04,4.356242329e-04,1.849148389e-03,2.457654713e-03,0.116334,2.241908369e-02,1.356814931e-02,1.034117369e-02,0.576753
3950,SS,400.0,3x3,-1.050232179e-05,1.375987806e-04,7.932884941e-06,1.382268203e-04,1.350293438e-04,7.795922799e-05,1.141447004e-04,0.825778,-6.696315925e-04,-2.404502755e-04,1.590317306e-04,7.290499955e-04,2.129872856e-02,-1.848062381e-03,-1.848062381e-03,-1.848062381e-03,3.200937939e-03,-2.040401743e-03,-3.085544845e-04,5.008938467e-04,2.123520612e-03,2.815079812e-03,0.130652,2.260134024e-02,1.343676682e-02,1.072770658e-02,0.564076
3951,SS,400.0,3x3,-6.183775764e-06,1.522770831e-04,8.229882690e-06,1.526246378e-04,1.543231900e-04,8.909853528e-05,1.239182436e-04,0.811915,-7.622959362e-04,-2.646958784e-04,1.804109717e-04,8.268658422e-04,2.129872856e-02,-2.076772959e-03,-2.076772959e-03,-2.076772959e-03,3.597076280e-03,-2.305439136e-03,-3.372563861e-04,5.659225633e-04,2.397719714e-03,3.172072784e-03,0.144485,2.278864916e-02,1.330499262e-02,1.111911843e-02,0.551402
3952,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.768154946e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,1.768154946e-02,1.181687891e-02,7.051603109e-03,0.643799
3953,SS,400.0,3x3,-3.579154852e-06,2.010858879e-05,1.555367512e-06,2.048377067e-05,1.808480145e-05,1.044126499e-05,1.762285012e-05,0.860332,-6.764481725e-05,-4.239119439e-05,1.290408299e-05,8.086624772e-05,1.768154946e-02,-2.371413816e-04,-2.371413816e-04,-2.371413816e-04,4.107409215e-04,-2.136719163e-04,-6.684781678e-05,4.337835151e-05,2.280482401e-04,3.290015724e-04,0.022703,1.782442849e-02,1.170035741e-02,7.368245980e-03,0.630004
3954,SS,400.0,3x3,-6.048307786e-06,3.964355387e-05,2.906832939e-06,4.020750015e-05,3.650207902e-05,2.107448515e-05,3.424192086e-05,0.851630,-1.325716206e-04,-7.548926247e-05,3.188819771e-05,1.558548058e-04,1.768154946e-02,-4.190118189e-04,-4.190118189e-04,-4.190118189e-04,7.257497594e-04,-4.158597851e-04,-1.075371258e-04,1.043850919e-04,4.420405430e-04,6.090736787e-04,0.039427,1.793960817e-02,1.158367132e-02,7.647941288e-03,0.617594
3955,SS,400.0,3x3,-7.418996206e-06,5.865776722e-05,4.084051666e-06,5.926596526e-05,5.532282268e-05,3.194064657e-05,4.992243719e-05,0.842346,-2.013329295e-04,-1.075204406e-04,5.066810466e-05,2.338008778e-04,1.768154946e-02,-6.085873283e-04,-6.085873283e-04,-6.085873283e-04,1.054104173e-03,-6.262557771e-04,-1.465880202e-04,1.642564690e-04,6.638256801e-04,9.005792967e-04,0.056262,1.806473360e-02,1.146380412e-02,7.945609463e-03,0.604626
3956,SS,400.0,3x3,-7.727597473e-06,7.716194561e-05,5.087916717e-06,7.771466084e-05,7.452226486e-05,4.302544968e-05,6.471768839e-05,0.832760,-2.732777427e-04,-1.380839601e-04,6.981567650e-05,3.140416109e-04,1.768154946e-02,-8.010712843e-04,-8.010712843e-04,-8.010712843e-04,1.387496165e-03,-8.430160206e-04,-1.827660433e-04,2.247107796e-04,8.913890128e-04,1.198452992e-03,0.072762,1.819696116e-02,1.134186749e-02,8.255468376e-03,0.591332
3957,SS,400.0,3x3,-7.005479427e-06,9.516841682e-05,5.921913322e-06,9.560948363e-05,9.408485072e-05,5.431991389e-05,7.867985965e-05,0.822929,-3.480388359e-04,-1.673227381e-04,8.928492926e-05,3.963580813e-04,1.768154946e-02,-9.959753822e-04,-9.959753822e-04,-9.959753822e-04,1.725079965e-03,-1.065132946e-03,-2.164629639e-04,2.856205277e-04,1.123807587e-03,1.501635926e-03,0.088891,1.833605703e-02,1.121845364e-02,8.575910755e-03,0.577790
3958,SS,400.0,3x3,-5.279839032e-06,1.126881896e-04,6.589085570e-06,1.130040744e-04,1.139974362e-04,6.581645047e-05,9.185921664e-05,0.812884,-4.251822096e-04,-1.953722087e-04,1.090378444e-04,4.804575556e-04,1.768154946e-02,-1.192557413e-03,-1.192557413e-03,-1.192557413e-03,2.065570030e-03,-1.291386146e-03,-2.480520571e-04,3.468807899e-04,1.359975839e-03,1.808791714e-03,0.104601,1.848153685e-02,1.109399475e-02,8.905158759e-03,0.564079
3959,SS,400.0,3x3,-2.573507753e-06,1.297309599e-04,7.091989572e-06,1.299501490e-04,1.342494417e-04,7.750895132e-05,1.043043800e-04,0.802649,-5.042942053e-04,-2.223717166e-04,1.290167472e-04,5.660451809e-04,1.768154946e-02,-1.390199199e-03,-1.390199199e-03,-1.390199199e-03,2.407895645e-03,-1.520603139e-03,-2.779222700e-04,4.083262102e-04,1.598813619e-03,2.118692710e-03,0.119859,1.863292896e-02,1.096879726e-02,9.241650672e-03,0.550270
3960,SS,400.0,3x3,1.094685306e-06,1.463051022e-04,7.432585115e-06,1.464978655e-04,1.548323726e-04,8.939251202e-05,1.160629286e-04,0.792250,-5.850096427e-04,-2.484546579e-04,1.491606067e-04,6.528513503e-04,1.768154946e-02,-1.588413964e-03,-1.588413964e-03,-1.588413964e-03,2.751213688e-03,-1.751744872e-03,-3.064486670e-04,4.697795755e-04,1.839351443e-03,2.430282422e-03,0.134647,1.878979942e-02,1.084308129e-02,9.584056826e-03,0.536422
3961,SS,400.0,3x3,5.709344669e-06,1.624177421e-04,7.612237719e-06,1.626962376e-04,1.757393245e-04,1.014631463e-04,1.271821359e-04,0.781715,-6.670251174e-04,-2.737436101e-04,1.694114539e-04,7.406472250e-04,1.768154946e-02,-1.786853847e-03,-1.786853847e-03,-1.786853847e-03,3.094921649e-03,-1.983947318e-03,-3.339776037e-04,5.310710749e-04,2.080774973e-03,2.742712372e-03,0.148963,1.895177792e-02,1.071700663e-02,9.931293784e-03,0.522585
3962,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.423425328e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,1.423425328e-02,9.312621858e-03,6.281449561e-03,0.616646
3963,SS,400.0,3x3,-1.396257812e-06,2.065769301e-05,1.523903750e-06,2.076083089e-05,2.078533895e-05,1.200042104e-05,1.694113320e-05,0.816014,-5.825025919e-05,-4.265725324e-05,1.136963782e-05,7.308900474e-05,1.423425328e-02,-2.062576070e-04,-2.062576070e-04,-2.062576070e-04,3.572486548e-04,-1.789395510e-04,-6.599868068e-05,3.868062470e-05,1.946057026e-04,2.835728829e-04,0.024483,1.435538816e-02,9.201483080e-03,6.563349954e-03,0.600908
3964,SS,400.0,3x3,-1.938043723e-06,4.082109372e-05,2.834129619e-06,4.096522912e-05,4.171717961e-05,2.408542488e-05,3.313672140e-05,0.808899,-1.133889358e-04,-7.618615676e-05,2.924385642e-05,1.397017695e-04,1.423425328e-02,-3.558421697e-04,-3.558421697e-04,-3.558421697e-04,6.163367174e-04,-3.459809387e-04,-1.060951891e-04,9.623395813e-05,3.744595756e-04,5.165690888e-04,0.041503,1.444813064e-02,9.091193430e-03,6.803494525e-03,0.587096
3965,SS,400.0,3x3,-1.633005116e-06,6.054190147e-05,3.962064382e-06,6.069338097e-05,6.287096073e-05,3.629856610e-05,4.864258003e-05,0.801448,-1.720277197e-04,-1.087415920e-04,4.683875568e-05,2.088351963e-04,1.423425328e-02,-5.131787859e-04,-5.131787859e-04,-5.131787859e-04,8.888517305e-04,-5.209821745e-04,-1.445990716e-04,1.524024602e-04,5.617453405e-04,7.608615471e-04,0.058774,1.455002049e-02,8.977938144e-03,7.059651142e-03,0.572660
3966,SS,400.0,3x3,-5.143221242e-07,7.982999029e-05,4.908087902e-06,7.998238058e-05,8.422375607e-05,4.862660824e-05,6.350302493e-05,0.793963,-2.335725544e-04,-1.399223229e-04,6.477385429e-05,2.798750558e-04,1.423425328e-02,-6.734918010e-04,-6.734918010e-04,-6.734918010e-04,1.166522018e-03,-7.022606297e-04,-1.802769978e-04,2.090458266e-04,7.545660644e-04,1.011415420e-03,0.075744,1.465832110e-02,8.862826744e-03,7.326312585e-03,0.557884
3967,SS,400.0,3x3,1.389061750e-06,9.869697015e-05,5.675449286e-06,9.886977361e-05,1.057614812e-04,6.106141963e-05,7.776075595e-05,0.786497,-2.977456675e-04,-1.698466375e-04,8.301031408e-05,3.526911893e-04,1.423425328e-02,-8.364615293e-04,-8.364615293e-04,-8.364615293e-04,1.448793867e-03,-8.890698173e-04,-2.134490021e-04,2.660572901e-04,9.522563195e-04,1.267462026e-03,0.092380,1.477295287e-02,8.746394904e-03,7.602338354e-03,0.542852
3968,SS,400.0,3x3,4.051452908e-06,1.171533711e-04,6.267063470e-06,1.173908119e-04,1.274718875e-04,7.359592855e-05,9.145623006e-05,0.779075,-3.642007162e-04,-1.986256576e-04,1.015239736e-04,4.270848051e-04,1.423425328e-02,-1.001491538e-03,-1.001491538e-03,-1.001491538e-03,1.734634227e-03,-1.080447790e-03,-2.444168596e-04,3.233731114e-04,1.153983187e-03,1.527960241e-03,0.108626,1.489358709e-02,8.629032717e-03,7.886360479e-03,0.527648
