t_s,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms
937.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
938.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
938.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
939.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
939.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
940.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
940.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
941.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
941.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
942.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
942.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
943.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
943.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
944.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
944.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
945.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
945.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
946.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
946.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
947.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
947.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
948.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
948.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
949.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
949.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
950.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
950.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
951.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
951.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
952.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
952.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
953.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
953.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
954.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
954.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
955.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
955.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
956.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
956.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
957.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
957.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
958.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
958.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
959.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
959.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
960.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
960.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
961.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
961.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
962.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
962.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
963.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
963.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
964.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
